eventtype,Acceleration:longitudinal direction,Deceleration:longitudinal direction,Acceleration:lateral direction,Deceleration:lateral direction,Postive jerk:longitudinal direction,Negative jerk :longitudinal direction,Postive jerk:lateral direction,Negative jerk :lateral direction
0,0.60300827,0.60144287,0.71537107,0.6665433,0.82388878,0.81292379,0.83732051,0.72633338
0,0.52355438,0.67049909,1.463367,0.74449188,0.83199501,0.66249919,0.82553142,0.73678559
0,0.75498497,0.730308,1.006719,0.4598451,0.7321195,0.76875901,0.91776848,0.82429498
0,1.081425,0.50296968,,0.47764111,0.93406898,0.70802462,0.96876109,0.61408472
0,0.78633457,0.3870908,1.045825,0.41262019,1.045751,0.70476967,1.0434951,0.67874879
0,1.118577,0.53971201,,0.57024211,1.171964,0.83703017,1.060035,1.008032
0,0.71486568,0.77133012,1.414214,0.41070521,1.151268,0.63740748,0.8631925,0.70244068
0,0.55623329,0.85574871,1.067654,0.84161139,0.84639508,0.75384438,0.95684171,0.79355383
0,0.80095822,0.72789103,1.608602,0.5909273,0.95383078,0.76165718,0.85118371,0.73823339
0,0.58040112,0.70201439,0.54092008,0.5471012,0.95185512,0.72298938,0.85208791,0.61877328
0,0.69896817,0.86883879,1.239042,0.57923663,0.84610963,0.65350151,0.94206142,0.65395981
0,1.201902,0.55423361,0.7502104,0.62510473,1.153689,1.0009201,0.94755292,0.85605443
0,0.58641738,0.66012311,0.93239599,0.59561992,0.7763356,0.70741332,0.87699372,0.65844119
0,0.45147151,0.68899739,1.135574,0.72198689,0.88644087,0.74422377,0.78242028,0.80000132
0,1.017378,0.57001829,1.848745,0.7668882,1.07666,1.005386,0.93029588,0.93012172
0,0.96874332,0.67173982,0.63192809,0.51316112,0.74381107,0.68239051,0.77224952,0.7983923
0,0.3862395,0.50925559,0.89749968,0.56750798,0.75785321,0.9435941,0.86035001,0.75722998
0,1.276805,0.5993374,0.90520388,0.5764426,0.98322928,0.91425502,1.067883,0.86933851
0,0.46492529,0.66095197,0.77861953,0.71640772,1.064738,0.89429092,0.94216758,0.83504742
0,0.60086942,0.74439162,1.6491309,0.75965369,0.88718128,0.63890421,1.098269,0.67105597
0,0.35096169,,1.351056,0.62449127,0.86154819,0.63731521,0.82741678,0.7359333
0,0.51770657,0.63591403,1.2823679,0.53687888,0.8502847,0.68478233,0.99621052,0.91542178
0,0.77450353,0.55607671,1.268646,0.79475242,0.77040708,0.65863347,0.9032867,0.75593472
0,0.62471342,0.62839413,1.888423,0.48999089,0.927055,0.76238972,0.83099753,0.76695752
0,0.70968258,0.90840971,1.1077549,0.93232942,1.072651,1.205305,1.080029,1.221715
0,0.99817002,0.83184689,1.425127,0.99379432,0.97314578,0.79720962,1.059051,1.089064
0,0.78730839,0.9341988,0.90979999,0.6743592,0.8683055,0.7883563,0.7935192,0.85826081
0,0.71895599,0.3270053,1.491086,0.61190772,0.87269759,0.80509758,0.82951307,0.62819839
0,0.86530858,0.74293011,1.075034,1.066681,1.074886,0.85251498,1.062672,0.71941018
0,0.59061968,0.4761717,0.81287348,0.73484689,1.126291,0.77333832,0.87156022,0.69959831
0,1.486885,0.62050468,0.77831489,0.56960428,0.81655753,0.73756021,0.82431883,0.72134918
0,0.79878992,0.77172238,0.95088071,0.66291589,1.014882,0.73732889,0.86359179,0.6616109
0,0.95027381,1.135464,0.72778672,1.117945,1.084938,0.74864131,1.114168,1.022339
0,0.87400502,0.76010329,1.316456,0.55139929,1.011451,0.71477628,0.9358412,0.77130228
0,0.69194663,1.000347,0.88534588,0.64671922,0.95836818,0.64203161,0.79489148,0.74088782
0,0.78669101,0.5471012,1.030952,0.76731777,1.1217,0.96555012,1.069594,0.74812192
0,0.71800637,0.65693218,0.52426302,0.58330041,0.92034179,0.89630622,1.010576,0.88938051
0,0.66609281,0.75900728,0.38137689,0.50138128,0.91680062,0.73975581,0.93976068,0.66153729
0,1.1654119,0.41019201,0.72770101,0.61412382,0.83869117,0.79244548,0.91565949,0.81347829
0,1.099191,0.89124209,0.98370671,0.72645301,1.159682,0.94597888,0.97511172,0.85872018
0,0.49825561,0.48322719,1.4316469,0.65285468,0.75926781,0.68306202,1.041079,0.88550878
0,0.53803521,0.4212057,0.82967818,0.54035681,0.97055137,0.68482739,0.94318849,0.55856091
0,0.58960658,0.84056687,0.9069314,0.67692971,1.057099,0.93804938,0.89764148,0.68931341
0,0.80879039,0.45149359,1.421839,0.7414912,1.08684,0.9798789,1.433157,1.082172
0,,0.1670879,0.72366983,0.67085111,0.81604922,0.75754392,1.129843,0.819785
0,0.52431738,0.75837958,1.2522711,0.48474109,0.92190099,0.87327647,0.94933462,0.96981001
0,0.74094659,0.42499971,0.78523278,0.59941769,0.89743531,0.6908769,1.002519,0.72777611
0,0.87853599,0.66063583,0.57394367,0.489537,1.386077,0.81990921,1.059468,1.09357
0,0.78559142,0.70803177,0.4409242,0.5520007,0.86700082,0.79163682,0.75615162,0.83577257
0,0.79691279,0.59333009,1.30606,0.61447728,0.87253708,0.70078611,0.8079192,0.64813519
0,0.89532292,0.58276987,1.3541009,0.73816782,0.92768937,0.66565162,0.82939023,0.70662379
0,,0.39177591,0.59924042,0.56921399,0.86661011,0.8320021,0.97740358,0.99160552
0,0.65170449,0.70295548,0.88103759,0.89538783,0.93486571,0.65686911,0.90312052,0.87710661
0,0.70710683,0.34835711,0.8507337,0.66354889,0.97842449,0.71991348,0.94199717,0.69079131
0,0.76094657,0.73556978,1.229543,0.69252902,0.77736622,0.81633592,0.94557029,0.72821581
0,0.59040779,0.608437,0.87981921,0.78810853,0.78386992,0.77418941,0.99556178,0.80282122
0,0.69704342,0.80603331,0.80542189,0.73954803,0.9176954,0.82916522,1.029423,0.88297921
0,0.64070809,0.55738252,0.83391899,0.74888313,0.95958161,0.75228328,1.1156189,0.99056768
0,0.54071468,0.47575289,0.98234659,0.81836587,0.68138522,0.65663558,0.90117198,0.73754239
0,0.77785152,0.88923448,1.014141,1.256018,1.683038,1.301275,1.805025,1.804643
0,1.156002,0.82029712,1.37298,0.54747373,0.98779571,0.76848018,1.0007499,0.89489412
0,1.661026,0.70967418,1.273041,0.56620032,1.090239,0.74104398,0.99764562,0.75848192
0,1.123958,0.74339831,0.59566218,0.65430778,0.99360222,0.80471897,0.92648178,0.7699644
0,1.3591501,0.70895362,0.99732429,0.73534071,0.95160002,0.77400559,0.8694371,0.79912359
0,0.82188451,1.8638,0.66798049,1.013814,1.5951639,1.658949,1.031726,1.001714
0,0.92581737,1.3169039,0.94597411,0.58577859,1.130312,0.99675483,0.87320012,0.6916945
0,0.56896782,0.59704387,0.48457739,0.4056555,0.98569697,0.8224318,1.104421,0.8143326
0,1.0618041,1.183869,0.55421412,0.4867762,1.080413,0.8018527,0.83115119,0.71822912
0,0.7398808,0.61237252,1.3779351,0.71838081,0.98988748,0.6957376,1.021409,0.63747901
0,1.099887,0.91096097,1.23119,0.63566422,0.84786367,0.63184249,0.8734442,0.63295132
0,0.86367649,0.68631589,0.86887378,0.6278156,1.0442851,0.83367509,0.97759122,0.91569787
0,1.388466,0.63118821,0.94853741,0.67944622,0.92665988,0.84995228,0.81377858,0.75560439
0,0.71318132,0.59995282,0.96302509,0.63025433,0.99710393,0.92291188,0.84363389,0.72649288
0,0.87766731,0.63604927,0.84877682,0.64840877,0.93875128,0.71908432,0.78205979,0.81628788
0,0.58608443,1.126055,0.81681252,0.60201252,1.995273,1.6292681,1.038027,1.004779
0,1.077904,0.60477769,0.67401707,0.6734274,1.0142649,0.73403972,0.88648641,0.8702274
0,0.59683871,0.5308131,0.67774379,0.74015272,0.84055108,0.69015568,0.90547919,0.7229479
0,0.58509117,0.51969618,1.065974,0.64694768,0.94078648,0.64554232,0.92012489,0.70367491
0,2.024554,1.0756429,0.61812413,0.78099787,1.474345,1.298102,2.06968,1.678214
0,1.365695,0.55492097,0.64578158,0.73801559,0.83748847,0.73120117,0.90815783,0.74939239
0,0.85680228,0.58966011,1.122394,0.67275059,0.85107547,0.72141451,0.78886902,0.79763287
0,0.66622132,0.60201228,1.512092,0.53144628,0.92145658,0.7246781,0.96692139,0.69591558
0,1.10473,0.74032682,0.92949182,0.68074077,1.222611,1.080699,0.9311772,0.79425061
0,0.91612828,0.73465079,1.475341,0.78984928,1.040195,0.79033691,0.95468593,0.8054949
0,0.51912123,0.8149702,1.374197,0.73118943,0.92964089,0.73859471,1.0343339,0.8465966
0,0.64371192,0.73223978,0.62159812,0.7868852,0.99880189,0.82322007,1.4533809,1.354648
0,1.052287,0.54640132,0.98724449,0.90894258,0.85098141,0.71775258,1.190181,0.81242061
0,0.86746877,0.67858827,0.56500638,0.57043803,0.84061259,0.82847703,1.0615931,0.81957769
0,0.52226198,0.43487999,0.99402958,0.6590867,0.72992218,0.62079048,0.77739632,0.70221043
0,0.83776808,0.65930039,0.85007232,0.80673122,1.008005,0.81756651,0.88802183,0.71574098
0,0.7056334,0.66633677,1.148913,0.4577527,0.78011668,0.68518049,0.77717918,0.69246942
0,0.6962617,0.6974349,1.2746119,0.6753481,0.9180811,0.79430193,0.91223818,0.75694108
0,1.100194,0.86841738,0.50241017,0.65117788,0.93009949,0.89900142,0.77163148,0.68357742
0,,0.5812844,1.319824,0.60670662,0.94820738,0.6312415,0.80367237,0.7115308
0,0.90640712,0.64091289,0.94954258,0.67724538,0.85680348,0.65637231,0.91428751,0.76986939
0,0.70573652,0.34053689,0.77885932,0.82430428,0.83808982,0.75168628,0.90150839,0.66105157
0,0.65919453,0.73547268,0.83127999,0.484047,1.0186909,0.78798437,1.051447,0.75894779
0,0.47974661,0.37839469,0.77908897,0.84334213,0.8406508,0.69228482,0.83389813,0.77895433
0,0.60833311,0.71707231,1.0661891,0.6806317,1.030948,0.9808284,0.92285287,0.86393261
0,0.81112659,0.56553,0.88076413,0.73353559,0.85957062,0.76950651,0.92045081,0.83866698
0,1.008828,0.4452281,1.285629,0.54642749,1.162955,1.0318609,1.066713,0.77847481
0,0.65869731,0.79389942,0.67557979,0.82436168,1.049598,0.89869082,0.90540159,0.8184405
0,1.061252,0.77450138,1.156747,0.71070111,1.060145,0.83433539,0.95406628,0.85751319
0,0.59762949,1.218478,1.008736,0.84047288,1.187724,0.85217673,0.9386726,0.9707545
0,0.47574559,0.54255652,1.285295,0.83424687,1.2890821,0.78098828,0.99117482,1.028697
0,0.78357482,0.92061579,1.023265,0.79641348,1.078963,0.82304192,1.120012,1.2336709
0,,0.82594949,1.03433,0.96233392,0.9229309,0.93794388,0.95005792,0.83464831
0,0.7438786,0.44869709,0.78400421,0.63524377,0.86570477,0.86536127,0.75148338,0.81007951
0,1.033134,0.9350664,0.71063071,0.94404989,0.86062878,0.76347673,1.006024,0.72089618
0,0.84958118,1.0682009,1.127443,0.68110907,1.1901259,1.109748,0.90614623,0.85282159
0,1.005851,0.72453183,0.88624853,0.7231487,0.95159698,0.67892802,0.8678835,0.665865
0,0.87701857,0.73672831,1.311667,0.7617991,0.89697772,0.85395551,0.8577553,0.71856493
0,2.1308169,0.70891023,0.89131069,0.67319888,0.93659377,0.83451623,0.96563113,0.9280737
0,1.43022,0.69126248,0.90565979,0.64621979,1.0153739,0.64924151,0.92493439,0.77536958
0,0.61078078,0.96443021,0.98236579,0.86933649,1.199073,0.63240868,0.9305045,0.63188112
0,0.91386038,0.66285008,0.55505389,0.67773038,0.83929062,0.81240219,0.85331208,0.69125468
0,1.083639,1.410545,1.318997,0.72951818,1.074457,0.69749331,0.90095878,0.81304502
0,1.0713151,0.72671121,0.77159399,0.7725215,0.91725188,0.94553328,1.092747,0.95392442
0,0.82966942,0.56774598,1.129416,0.6172716,0.99826932,0.7320202,1.033969,0.85160619
0,0.67240131,0.6361053,0.76590061,0.7907567,0.7868911,0.66114801,0.8134228,0.72472411
0,1.16245,0.62848788,0.92152601,0.87138307,0.92885828,0.80566281,0.91774368,0.82175797
0,0.69861352,0.6987434,1.058515,0.72169012,0.81852978,0.56580782,0.82941097,0.76642847
0,0.67731702,0.4441843,0.77604872,0.65871799,0.84338731,0.7078321,0.95095348,0.83835948
0,0.65724248,0.61944449,1.353691,1.504544,0.93154383,0.7795527,1.090482,1.0240591
0,1.559351,1.209631,1.648603,0.67155212,1.351995,0.71688628,0.94682878,0.9058367
0,0.82824153,0.98206788,0.93080878,0.67454058,1.0194581,0.92468321,1.030475,0.7942794
0,0.81337279,0.82953161,0.85427898,0.87394291,1.273025,0.71833742,0.87539232,0.83191538
0,0.99605811,1.370715,1.363909,0.71842808,0.91363281,1.285171,1.2036,1.367327
0,1.137651,0.86661309,0.86275679,0.72166198,0.97846192,0.80940813,1.100426,1.168947
0,0.93599129,0.82511032,1.468318,0.4998194,0.93818527,0.72114313,0.97906578,0.75042051
0,0.76853257,0.93110257,1.049661,1.312771,1.1498441,0.84405512,1.0235389,0.88182998
0,1.045004,0.66573912,1,0.54261458,1.222064,0.87545562,1.084747,0.89562398
0,1.47902,0.70640647,0.85934931,0.90432882,1.19831,1.105754,1.5744621,1.6896991
0,1.274912,1.1458549,0.67328298,0.61498982,1.1138459,0.91056502,0.93038863,0.78643239
0,0.59472382,0.5958432,0.83424902,0.7644099,1.3318551,0.96617973,0.90389192,0.91736847
0,0.79531759,0.58904582,1.610132,0.5953446,0.77826518,0.68867582,0.9810456,0.66448921
0,0.73176891,0.70310837,0.83439112,0.80496758,1.133247,0.82616818,1.073151,0.75003552
0,1.787169,0.77075869,1.066167,0.70863122,0.98753351,0.88992512,0.95738888,0.74155468
0,0.82631272,0.63971102,0.88961172,1.433419,1.168435,0.89591348,1.190307,0.73435909
0,0.89063412,0.81286788,0.97986662,0.68993253,1.088084,0.87799871,0.88184941,0.89371908
0,0.83412069,0.98363739,1.023892,0.64065152,0.93362612,0.74863368,0.92136621,0.83968443
0,0.51523203,0.65576619,1.334651,1.069976,0.99886858,0.79661822,0.90744299,1.009268
0,1.280545,0.77942878,0.61546248,0.35878921,1.198674,0.93590659,1.1983171,1.406554
0,0.87572122,0.79419321,1.018729,0.76091528,0.93562669,0.81314552,1.128919,0.97364658
0,0.39410481,,1.670848,0.72387582,1.077828,0.7774983,1.007933,0.74316722
0,0.89733791,1.074627,0.60843831,0.57337528,1.100973,0.83980811,1.0353121,0.86021239
0,1.066103,0.52704632,0.97135812,0.50824171,1.112753,0.8079862,1.1691231,0.91924977
0,1.2628779,0.59404212,0.8142221,0.63700718,0.8605547,0.72930169,0.93238908,0.63224459
0,0.80138677,0.60400152,1.612013,0.56050128,1.004573,0.75088191,1.071367,0.78224081
0,1.255926,1.402017,1.218143,0.62544692,0.94523162,0.76570487,0.88480628,0.59123862
0,0.58287692,0.51887453,1.1416709,0.5605185,0.93818372,0.76763648,1.035481,0.79387558
0,0.76178622,0.99245352,1.011242,0.69370568,1.015197,0.75996482,1.218074,0.86501187
0,0.91646123,0.69527757,1.450016,1.054395,1.2015131,0.94960618,1.045284,1.00299
0,1.10102,0.64144212,0.82796282,1.0801491,0.9486717,0.75103241,0.99422592,0.79899621
0,0.47267291,0.50726211,1.0586129,0.85120761,1.152841,0.65956289,1.042009,0.60729599
0,0.59346491,0.55673468,0.69067889,0.94743258,0.94869328,0.79033822,1.069999,0.97516447
0,0.78287911,0.79872447,0.81277412,0.72837973,0.84742719,0.62277508,0.85704052,0.61587417
0,0.93657279,0.91322559,1.041988,0.95605642,1.1276571,1.0533,1.294926,1.543687
0,0.95422262,0.63966328,1.027705,0.60716212,0.76874298,0.75695229,0.86106652,0.69498843
0,0.82182038,0.79856372,0.65888637,0.52124059,0.94568068,0.72750998,0.90844381,0.7357021
0,0.86605573,1.1902699,1.293051,1.145481,1.488445,1.194505,1.24468,1.295344
0,0.61611152,0.84526688,0.63065529,0.3936967,0.91221321,0.80056459,0.93350703,0.75805771
0,1.328372,1.017902,0.7476387,1.116926,0.99236631,0.76167661,1.104532,1.023093
0,0.43206549,,1.154099,1.083467,0.84273362,0.75715917,1.1333981,1.132632
0,0.86502218,0.49618259,0.74324888,0.88858593,1.935057,0.79580241,0.98737371,0.78611428
0,1.053192,0.91937882,0.7648139,0.80219638,0.94477111,0.83398181,0.77297157,0.75988913
0,0.58417028,0.93473363,0.98190808,1.3809921,1.352813,0.87486231,1.162131,1.303612
0,0.81542659,0.66090989,1.031365,0.74118418,0.85688162,0.63571209,0.83378053,0.72190869
0,1.104798,0.65852308,1.2269,0.59467822,1.009413,0.69534779,0.830347,0.72778863
0,1.051084,0.72638798,,0.3690275,0.8648091,0.85919458,0.95524681,0.80483502
0,0.99555349,0.72055179,0.61646569,0.46409079,1.0450701,0.70653242,1.047123,0.9076007
0,0.8220669,0.76247108,1.398543,0.66318941,0.78800488,0.72908872,0.88439208,0.71290678
0,0.70243198,0.73539472,1.7372659,0.56694418,1.017239,0.83387852,0.88381052,0.64820582
0,0.54783052,0.57495958,0.76247382,0.78999943,0.65035808,0.59709752,0.87986982,0.69680488
0,0.41087639,0.77146542,0.70307398,0.53795129,1.146033,0.73012918,0.91138262,0.68722361
0,0.6658687,0.4799552,1.365863,0.7767505,1.443341,0.91325557,1.216889,0.96999651
0,,,,,,,,
0,,,,,,,,
0,0.87687039,0.84947842,0.96533811,0.76530671,1.07881,0.91047251,0.8781628,0.77397418
0,1.252244,0.85148019,1.162394,0.82242388,1.019992,0.9489975,0.98188692,0.7817449
0,0.76702142,0.55218118,1.0066479,0.41849211,0.91428018,0.9378432,1.032478,0.83449
0,0.74606478,0.7627728,1.286908,1.103229,1.149159,0.84083557,1.09837,1.162212
0,0.52270132,0.87757182,1.008315,0.70238167,1.110163,0.74340498,1.159164,0.99884212
0,0.57787418,0.72492188,1.125739,0.7859925,0.89977169,0.81628102,1.164024,0.74973333
0,0.79302788,0.72008228,1.040591,0.63815159,0.78708792,0.69247139,0.89625108,0.82120162
0,0.57763362,0.88624221,1.16948,0.62503773,0.76146013,0.70324051,0.803518,0.76186699
0,1.072811,0.47401831,1.162837,0.75319779,1.020797,0.90773678,1.122871,1.1138231
0,0.6161887,0.79816473,1.1489069,0.68450522,1.023544,0.83930761,1.054334,0.81046182
0,0.92146373,0.71705002,0.75776982,0.70932978,0.90952122,0.68010819,0.88848323,0.77600318
0,1.587754,1.132988,1.137704,0.55404681,1.123289,0.76345378,0.86072999,0.69898182
0,0.62456262,0.81137139,0.97513562,0.62969917,0.85078597,0.9115175,0.92312568,0.84201378
0,0.8630414,0.70391649,0.93036669,0.79282469,0.87311977,0.63928539,0.86820757,0.61810231
0,1.36596,0.55716479,1.10384,0.84209752,0.99184442,0.85976321,0.97482109,0.79841208
0,1.4873379,0.8888371,1.466073,1.038325,1.022786,0.88666523,1.555549,1.452134
0,1.026541,1.448347,1.185854,0.64950609,0.8739503,0.701074,0.9036876,0.76833421
0,0.82397503,0.72100413,0.67206973,0.59721482,0.78273511,0.88179582,1.1254981,1.006281
0,1.4518729,0.61519903,1.025075,0.86591291,1.062273,0.89486831,1.09692,0.78498948
0,0.61259478,0.67642611,1.475605,0.80631721,0.85890561,0.75840098,0.85423642,0.78418899
0,0.75598848,1.0396169,1.612372,0.71122271,0.86804199,0.83606273,1.111896,1.180299
0,0.83179539,0.62271118,0.89097112,0.49882939,0.98076367,0.68612689,0.89758801,0.66386092
0,,,,,,,,
0,0.45701411,0.72995108,1.288767,1.175244,1.068867,0.69600958,1.011433,0.92253488
0,0.90761793,0.88189667,0.83877867,0.85612023,0.96764988,0.75998908,0.77297592,0.82494038
0,0.85814142,0.7665239,0.61484432,0.63071811,0.93006492,0.8399027,0.84285492,0.72147888
0,0.97318268,0.8123154,0.98165822,0.79566091,1.333055,1.1822129,1.199262,0.92593151
0,0.66582203,0.84450191,0.74303919,0.51090401,1.1235271,0.77532858,0.80601442,0.66580462
0,0.55269891,0.4802241,0.8019644,1.077294,1.02677,0.69691902,0.99369192,0.93193841
0,0.79445422,0.90010232,1.235393,0.55376917,1.219121,1.1126651,1.004966,0.89604622
0,0.81218767,0.75737488,,0.26792231,1.015909,0.74198782,1.002187,0.78556222
0,0.9071461,0.98108399,1.30521,0.72540122,1.854282,1.175732,1.277964,1.167985
0,0.97176772,0.63501948,0.64246541,0.60225087,1.039407,0.77926922,1.151247,0.91834098
0,,0.68610883,1.095445,0.35247949,0.98386991,0.79619801,1.00056,0.78447121
0,0.77903873,0.79125923,1.123461,0.85728317,1.239611,0.71450758,0.9344846,0.75734973
0,1.193508,0.75680089,1.6996731,0.5262295,1.096249,0.83504242,0.85878712,0.66917861
0,1.238892,0.61094582,1.555439,0.48101881,0.8877458,0.67760909,0.88498211,0.79908031
0,1.286305,0.66879988,,0.30448309,1.2798719,0.80878782,0.93560338,0.65853357
0,0.73273849,0.46794581,1.045825,0.67942351,1.104709,0.73314512,1.18117,0.82776737
0,0.56691933,0.64885283,1.643839,0.50770348,0.87861848,0.82739908,0.94085002,0.94618022
0,1.3963161,0.93565828,1.355086,0.58988422,1.3913291,0.92837572,1.098863,0.95752478
0,1.610153,1.289775,0.71540087,0.72182882,0.93908298,0.86460119,1.109172,0.78336942
0,0.61595708,0.67875057,,0.16820291,1.1287611,0.74544042,0.96292412,0.5877372
0,0.55866188,0.5792222,0.58700752,0.57220089,0.99174058,0.78449208,0.73379308,0.75960678
0,1.0690449,0.704054,1.60963,0.63291532,1.014522,0.73340958,0.83547109,0.65612978
0,0.50212038,0.92263842,0.57244498,0.57145399,1.0441231,0.88381499,0.9885596,1.041728
0,0.8365317,0.91972607,0.5962857,0.5876568,1.156247,1.079241,1.140191,0.94781762
0,0.87602872,1.2688251,1.639123,0.53014868,1.029729,0.87275338,0.97353941,0.74236882
0,0.4122237,0.3039681,1.118855,0.59114182,0.85483801,0.66831589,0.90594578,0.65996629
0,0.7049557,0.66715491,0.74748939,0.71424371,0.74563152,0.66561192,0.80979007,0.74417228
0,0.60936701,0.71078002,1.3809201,0.5322178,0.72293597,0.72053498,0.74597871,0.72146219
0,0.98583782,1.382737,0.70066237,0.59568173,1.058635,0.91826868,1.000903,0.83825749
0,0.99507588,0.62034541,1.077577,0.53431481,0.89610052,0.74709821,0.85449928,0.71742183
0,0.59017289,0.86415488,0.70712918,0.69107401,0.93548381,0.76756603,1.037289,0.91951787
0,0.51377958,0.69241422,1.056523,0.57977372,0.95555252,0.76483238,0.79913259,0.8003546
0,0.59226298,0.8636831,0.75546509,0.4110257,0.96261418,0.67435449,0.89725077,0.65615118
0,1.7290829,0.97757733,1.086509,0.62804759,0.88430488,0.69372177,0.90269327,0.87853259
0,0.98211712,0.69046241,1.047744,0.58075839,0.82621503,0.75105268,0.72653008,0.68635982
0,0.47373629,0.4750731,0.86233878,0.65348858,0.77678698,0.76910871,0.7769143,0.69860309
0,0.55446559,0.4600437,0.99383122,0.64034581,0.7902565,0.64480311,0.86050779,0.74306089
