"","ST_CASE","STATE","VEH_NO.x","HIT_RUN","BODY_TYP","GVWR","V_CONFIG","TRAV_SP","DEFORMED","M_HARM","DR_DRINK","DR_ZIP","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","LAST_YR","PEDS","PERSONS","COUNTY","CITY","DAY_WEEK","MONTH","DAY","YEAR","HOUR","MINUTE","HARM_EV","MAN_COLL","REL_ROAD","LGT_COND","WEATHER","DRUNK_DR","FATALS","LATITUDE","LONGITUD","VEH_NO.y","PER_NO","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","DRINKING","DRUGS","HOSPITAL","DOA","LAG_HRS","LAG_MINS","LOCATION","ttd_mins"
"112",10012,1,2,0,66,3,6,65,6,12,0,38633,0,0,0,0,0,0,0,3,21,0,5,1,15,2009,14,45,42,0,4,1,1,1,1,32.8167,-86.6732,0,1,47,1,5,4,0,96,97,9,9,0,7,0,1,2,2
"113",10014,1,1,0,15,0,0,45,6,1,1,35016,0,0,0,0,0,0,0,1,9,0,7,1,17,2009,15,0,42,0,4,1,1,1,1,34.2277,-86.5194,0,1,38,2,5,4,0,96,97,1,0,5,0,1,0,11,61
"114",10015,1,1,0,6,0,0,45,6,1,0,36749,0,2,0,0,0,2009,0,2,99,0,4,1,21,2009,22,45,42,0,4,2,1,1,1,31.2585,-87.6218,0,1,40,1,5,4,0,0,0,8,8,1,0,9,25,12,566
"115",10015,1,1,0,6,0,0,45,6,1,0,36749,0,2,0,0,0,2009,0,2,99,0,4,1,21,2009,22,45,42,0,4,2,1,1,1,31.2585,-87.6218,0,1,18,1,5,4,0,0,0,9,9,1,0,0,25,11,26
"116",10017,1,1,0,4,0,0,35,6,12,0,36778,0,0,0,0,0,0,1,1,45,2380,3,1,4,2011,17,11,8,0,1,3,1,0,1,31.43933611,-85.64306667,0,1,51,1,5,4,0,96,97,1,9,0,7,0,34,11,35
"117",10022,1,1,0,31,0,0,99,6,1,1,36775,99,99,99,99,99,9999,0,2,47,0,7,1,12,2008,3,0,1,0,4,2,1,1,1,32.2883,-86.9898,0,1,19,2,5,4,0,96,97,0,0,5,0,1,42,3,103
"118",10024,1,1,0,31,0,0,55,6,42,0,36558,0,0,0,0,0,0,0,1,31,0,1,1,14,2007,23,40,42,0,4,2,1,0,1,31.50676111,-85.99406944,0,1,36,1,5,4,0,96,97,0,0,0,7,0,40,11,41
"119",10028,1,2,0,30,0,0,35,6,1,0,35652,0,0,0,0,0,0,0,1,49,750,2,1,19,2009,9,34,1,0,1,1,1,0,1,34.2629,-85.8595,0,1,20,1,5,4,0,0,0,9,9,0,7,0,20,11,21
"120",10029,1,2,0,30,0,0,99,6,12,0,35085,0,0,0,0,0,0,0,2,113,0,3,1,16,2007,20,20,12,5,1,2,1,0,1,32.36843889,-85.09338056,0,1,81,1,5,4,0,0,0,0,0,1,0,147,6,12,8827
"121",10036,1,2,0,63,3,2,45,6,12,0,35501,0,0,0,0,0,0,1,3,131,540,3,1,5,2010,5,55,12,1,1,3,1,0,1,32.00395556,-87.31188056,0,1,40,1,5,4,0,96,97,0,0,0,7,0,0,11,1
"122",10038,1,1,0,6,0,0,45,4,8,0,36523,0,0,0,0,0,0,0,3,97,0,7,1,6,2007,2,30,35,0,5,2,1,0,1,30.60121667,-88.15111111,0,1,62,2,5,4,0,0,0,9,9,0,7,0,0,2,1
"123",10039,1,1,0,14,0,0,65,6,42,0,32425,0,0,0,0,0,0,0,2,89,0,5,1,29,2009,6,5,12,5,1,2,1,0,1,34.779,-86.6729,0,1,48,1,5,4,0,0,0,0,0,0,7,2,5,15,126
"124",10041,1,1,0,15,0,0,999,4,42,1,36609,0,1,0,0,1,2007,0,1,103,0,4,1,31,2007,13,0,32,0,2,1,1,0,1,34.46761944,-86.98260833,0,1,40,1,5,4,0,96,97,0,0,0,7,0,0,11,1
"125",10043,1,1,0,4,0,0,55,6,12,1,35184,0,3,0,0,1,2008,0,4,19,0,7,1,31,2009,19,0,12,2,1,2,1,0,1,34.1258,-85.6646,0,1,55,1,5,4,0,96,97,9,9,0,7,0,8,3,9
"126",10044,1,1,0,4,0,0,999,6,12,0,36701,0,0,0,0,0,0,0,3,97,0,7,1,23,2010,17,40,32,0,4,5,1,1,1,30.76025833,-88.15321944,0,1,15,2,5,4,0,0,0,0,0,1,0,4,0,13,241
"127",10045,1,1,0,31,0,0,97,6,1,1,36608,0,0,0,0,0,0,0,2,101,0,4,1,30,2008,14,0,52,0,3,1,1,0,1,32.2669,-86.3551,0,1,36,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"128",10047,1,2,0,31,0,0,10,6,12,0,35184,0,0,0,1,0,2005,0,1,121,0,1,2,3,2008,0,4,1,0,4,2,1,1,1,33.5595,-86.1627,0,1,73,2,5,4,0,96,97,0,0,0,7,0,0,11,1
"129",10048,1,1,0,31,0,0,68,6,8,1,36562,0,0,0,1,1,2007,0,1,27,0,5,1,28,2010,10,40,42,0,4,1,1,0,1,33.49440833,-85.68269444,0,1,58,2,5,4,0,0,0,1,9,0,7,1,30,11,91
"130",10055,1,1,0,31,0,0,70,6,24,0,38801,0,0,0,1,0,2009,0,1,73,0,5,2,3,2011,19,0,24,0,3,3,3,0,1,33.771425,-86.82873889,0,1,27,2,5,4,0,0,0,1,9,0,7,0,2,12,3
"131",10057,1,2,0,63,3,2,0,4,12,0,36720,0,1,0,2,0,2007,0,2,131,0,4,1,30,2008,7,15,12,1,1,1,1,0,1,31.9469,-87.1552,0,1,28,1,5,4,0,0,0,1,1,0,7,0,0,12,1
"132",10072,1,1,0,31,0,0,999,4,8,0,36041,0,0,0,0,0,0,0,2,51,0,7,2,3,2007,8,45,35,0,4,1,1,1,1,32.52954444,-86.13111667,0,1,40,2,5,4,0,0,0,0,0,1,0,0,24,12,25
"133",10075,1,1,0,30,0,0,999,6,2,1,36613,1,0,0,0,0,2010,0,3,43,0,7,2,2,2008,15,20,34,0,4,1,1,0,2,34.1263,-86.6803,0,1,5,2,5,4,0,0,0,0,0,0,7,0,0,4,1
"134",10077,1,1,0,4,0,0,999,6,12,0,36109,0,0,0,0,0,0,1,2,97,2100,5,3,1,2007,18,48,8,0,1,3,1,1,1,30.70641111,-88.12174167,0,1,49,1,5,4,0,0,0,1,9,1,0,0,32,11,33
"135",10078,1,1,0,62,2,99,55,6,1,1,35953,0,1,1,0,0,2007,1,6,95,50,1,2,6,2011,17,40,8,0,1,5,1,0,1,34.24138056,-86.17068056,0,1,39,1,5,4,0,96,97,1,9,0,7,0,0,11,1
"136",10082,1,4,0,4,0,0,999,6,12,0,39452,0,0,0,0,0,0,1,2,85,0,1,2,24,2008,20,0,8,0,1,2,1,0,1,32.2047,-86.412,0,1,22,1,5,4,0,0,0,1,9,0,7,1,20,11,81
"137",10083,1,1,1,4,0,0,999,6,12,1,36535,0,0,0,0,0,0,0,4,73,20,2,2,14,2011,12,14,12,1,1,1,1,0,1,33.57603056,-86.91144722,0,1,48,1,5,4,0,96,97,1,1,0,7,0,0,13,1
"138",10091,1,1,0,63,3,2,99,6,1,0,36401,0,0,0,3,1,2007,0,1,127,0,2,2,19,2007,3,30,1,0,4,2,1,0,1,33.86398056,-87.40146111,0,1,50,1,5,4,0,96,97,9,9,0,7,0,43,11,44
"139",10093,1,1,0,4,0,0,40,6,12,0,35953,1,0,0,0,0,2008,0,1,25,0,3,2,22,2011,18,20,42,0,4,3,1,1,1,31.976375,-87.92026944,0,1,18,1,5,4,0,0,0,0,0,0,7,0,1,12,2
"140",10095,1,2,0,66,3,6,5,2,12,0,36310,0,0,0,4,0,2006,0,6,87,0,2,2,25,2008,0,25,34,0,4,2,1,0,1,32.5122,-85.5904,0,1,46,2,5,4,0,96,97,9,1,5,0,0,10,13,11
"141",10096,1,1,0,4,0,0,65,6,1,1,35146,0,0,0,0,1,2008,1,1,95,0,3,2,22,2011,21,5,9,0,1,3,1,1,1,34.23138611,-86.12076944,0,1,46,1,6,4,0,96,97,9,9,0,7,0,0,11,1
"142",10097,1,1,0,4,0,0,65,4,8,1,32514,0,0,0,0,0,0,1,1,85,0,5,2,24,2011,5,30,8,0,2,3,10,0,1,32.18163333,-86.80066667,0,1,71,1,5,4,0,96,97,9,9,0,7,0,50,20,51
"143",10097,1,1,0,4,0,0,65,4,8,1,32514,0,0,0,0,0,0,1,1,85,0,5,2,24,2011,5,30,8,0,2,3,10,0,1,32.18163333,-86.80066667,0,1,35,1,5,4,0,96,97,9,9,5,0,13,49,11,830
"144",10104,1,1,0,4,0,0,65,6,12,1,35747,0,0,0,0,0,0,1,3,97,0,5,3,5,2009,21,0,8,0,1,2,1,1,1,30.4709,-88.3069,0,1,35,2,5,4,0,0,0,1,9,1,0,1,30,12,91
"145",10107,1,1,0,31,0,0,999,2,8,0,35959,0,3,0,1,0,2009,0,4,43,0,6,3,9,2007,11,20,12,1,1,1,1,0,1,34.19821667,-86.78170278,0,1,24,2,5,4,0,96,97,9,9,0,7,0,0,11,1
"146",10108,1,3,0,4,0,0,70,6,12,0,70816,0,0,0,0,0,0,0,3,103,2545,5,4,15,2010,14,25,12,8,1,1,1,0,1,34.49039444,-86.83872778,0,1,82,1,5,4,0,0,0,0,0,1,0,166,29,14,9990
"147",10117,1,1,0,80,0,0,999,6,59,1,36609,1,0,0,0,0,2008,0,2,125,3050,4,2,9,2011,8,44,12,7,1,1,1,0,1,33.15918056,-87.54888611,0,1,4,1,5,4,0,0,0,0,0,0,7,0,18,12,19
"148",10118,1,1,0,4,0,0,999,6,12,0,36037,0,0,0,0,0,0,0,1,51,0,6,3,21,2008,20,0,42,0,4,2,1,1,1,32.5109,-86.0333,0,1,45,1,5,4,0,0,0,9,9,1,0,640,33,11,38434
"149",10120,1,1,0,31,0,0,70,6,42,1,36079,1,0,0,2,0,2009,0,1,89,1730,2,2,5,2007,13,38,21,0,2,1,1,0,1,34.75369167,-86.57145833,0,1,61,1,6,4,0,96,97,9,9,5,0,29,37,11,1778
"150",10121,1,1,0,4,0,0,80,6,2,1,36027,0,0,0,0,0,0,1,3,125,2260,6,3,4,2011,5,40,8,0,1,3,1,0,1,33.25025278,-87.60299444,0,1,32,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"151",10121,1,1,0,4,0,0,80,6,2,1,36027,0,0,0,0,0,0,1,3,125,2260,6,3,4,2011,5,40,8,0,1,3,1,0,1,33.25025278,-87.60299444,0,1,36,1,5,4,0,0,0,1,8,0,7,0,0,11,1
"152",10126,1,4,0,31,0,0,999,2,54,0,36587,0,0,0,0,0,0,0,3,81,0,7,3,14,2009,23,34,34,0,4,2,2,0,1,32.7048,-85.3106,0,1,54,1,5,4,0,0,0,9,9,1,0,479,20,11,28761
"153",10129,1,1,0,90,0,0,999,6,1,1,36767,0,5,0,1,0,2009,1,2,73,350,2,3,19,2007,10,45,8,0,1,1,1,0,1,33.50006667,-86.85276111,0,1,61,2,5,4,0,0,0,0,0,0,7,0,0,4,1
"154",10135,1,2,0,6,0,0,999,6,12,0,36273,0,0,0,0,0,0,0,2,125,2260,1,1,11,2009,5,46,12,5,1,2,1,0,1,33.2372,-87.5647,0,1,52,1,5,4,0,0,0,9,9,0,7,0,4,11,5
"155",10136,1,1,0,14,0,0,99,6,30,0,35023,0,0,0,0,0,0,0,1,73,350,7,3,10,2007,2,10,30,0,8,3,1,0,1,33.51981667,-86.82583611,0,1,67,1,5,4,0,0,0,0,0,1,0,218,37,12,13118
"156",10141,1,1,0,31,0,0,15,6,12,0,35903,0,0,0,0,0,0,2,1,15,0,5,3,11,2010,16,14,14,0,3,1,1,0,2,33.87365833,-85.9152,0,2,60,1,5,4,0,96,97,0,0,0,7,0,1,11,2
"157",10141,1,1,0,31,0,0,15,6,12,0,35903,0,0,0,0,0,0,2,1,15,0,5,3,11,2010,16,14,14,0,3,1,1,0,2,33.87365833,-85.9152,0,1,39,1,5,4,0,96,97,0,0,0,7,0,0,11,1
"158",10142,1,1,0,14,0,0,999,4,8,0,36610,1,0,0,0,0,2010,0,1,47,0,7,3,13,2010,20,50,42,0,4,3,1,1,1,32.24699722,-87.40649722,0,1,51,1,5,4,0,96,97,9,9,5,0,72,43,3,4364
"159",10142,1,1,0,14,0,0,999,4,8,0,36610,1,0,0,0,0,2010,0,1,47,0,7,3,13,2010,20,50,42,0,4,3,1,1,1,32.24699722,-87.40649722,0,1,48,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"160",10143,1,1,0,31,0,0,60,6,42,1,36330,0,0,0,0,0,0,0,1,5,0,1,3,14,2010,15,30,34,0,4,1,1,0,1,32.0571,-85.22897222,0,1,34,2,5,4,0,0,0,9,9,1,0,0,47,11,48
"161",10148,1,1,0,4,0,0,999,6,1,1,36532,1,0,1,1,1,2010,0,7,73,0,1,3,16,2008,1,11,12,2,1,2,1,1,1,33.4567,-87.1937,0,1,14,1,5,4,0,0,0,0,0,0,7,0,0,12,1
"162",10150,1,1,0,21,0,0,70,6,1,0,32541,0,0,0,0,0,0,0,1,39,0,6,3,26,2010,18,0,1,0,4,1,1,0,1,31.38073333,-86.63540556,0,1,55,1,5,4,0,0,0,0,0,1,0,1,36,12,97
"163",10152,1,1,0,31,0,0,120,6,42,0,36024,0,0,0,1,0,2007,0,1,9,0,4,3,23,2011,5,15,12,1,1,3,1,0,1,34.03448056,-86.57509722,0,1,37,2,5,4,0,0,0,1,9,0,7,1,13,11,74
"164",10153,1,1,0,4,0,0,999,6,30,0,35761,0,0,0,0,0,0,0,2,71,0,2,3,17,2008,15,53,12,1,1,1,1,0,1,34.8248,-85.7858,0,1,37,1,6,4,0,0,0,0,0,1,0,9,10,11,551
"165",10155,1,1,0,4,0,0,40,6,8,0,35401,0,0,0,0,0,0,0,2,97,807,4,3,25,2009,9,30,12,1,1,1,2,0,1,30.8946,-88.0392,0,1,42,1,5,4,0,0,0,0,0,1,0,147,15,11,8836
"166",10155,1,1,0,4,0,0,40,6,8,0,35401,0,0,0,0,0,0,0,2,97,807,4,3,25,2009,9,30,12,1,1,1,2,0,1,30.8946,-88.0392,0,1,75,1,5,4,0,0,0,9,9,1,0,0,35,1,36
"167",10157,1,1,0,14,0,0,70,6,1,0,35401,0,0,0,0,0,0,1,3,97,2100,7,1,26,2008,4,30,8,0,1,3,2,1,1,30.6849,-88.058,0,1,52,1,5,4,0,0,0,9,9,0,7,0,28,11,29
"168",10157,1,1,0,14,0,0,70,6,1,0,35401,0,0,0,0,0,0,1,3,97,2100,7,1,26,2008,4,30,8,0,1,3,2,1,1,30.6849,-88.058,0,1,51,2,5,4,0,96,97,9,1,0,7,0,0,3,1
"169",10159,1,2,0,31,0,0,10,6,12,0,35966,0,0,0,0,0,0,0,2,37,0,2,3,29,2010,23,30,1,0,1,3,1,1,1,32.77772222,-86.23073333,0,1,60,1,5,4,0,0,0,1,0,1,0,1,9,11,70
"170",10167,1,2,0,63,3,2,50,6,1,0,36067,1,0,0,0,3,2009,1,2,125,0,3,1,30,2007,11,30,9,0,1,1,1,0,1,33.11499722,-87.47538333,0,1,46,1,6,4,0,0,0,0,0,0,7,0,35,11,36
"171",10170,1,2,0,4,0,0,60,6,12,0,28208,0,0,0,0,1,2006,0,3,21,0,4,4,8,2009,16,20,34,0,4,1,1,0,1,33.0155,-86.7552,0,1,62,1,5,4,0,96,97,1,9,0,7,0,0,9,1
"172",10171,1,1,0,4,0,0,55,6,12,0,36532,0,0,0,0,0,0,0,1,89,1730,4,4,1,2009,4,57,38,0,4,3,1,0,1,34.6896,-86.7161,0,1,27,2,5,4,0,96,97,1,9,0,7,0,9,11,10
"173",10178,1,1,0,2,0,0,10,6,12,1,35653,0,3,0,0,0,2007,1,2,89,1730,6,4,3,2009,22,30,8,0,1,3,1,0,1,34.7352,-86.6128,0,1,21,2,5,4,0,0,0,9,9,1,0,0,46,12,47
"174",10184,1,1,0,15,0,0,50,6,1,0,36908,1,0,0,1,0,2006,0,3,23,2790,2,3,3,2008,15,15,42,0,4,1,1,0,1,31.7731,-88.329,0,1,15,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"175",10186,1,1,0,4,0,0,55,2,12,0,35401,0,0,0,0,0,0,0,1,63,0,7,4,9,2011,2,15,42,0,4,3,10,0,1,32.97051667,-87.90389722,0,1,52,2,5,4,0,0,0,9,9,0,7,0,0,12,1
"176",10187,1,2,0,62,2,1,0,2,12,0,36908,0,0,0,0,0,0,0,3,115,0,7,4,11,2009,0,4,12,1,1,2,1,0,1,33.5921,-86.4221,0,1,64,1,5,4,0,96,97,9,9,0,7,0,20,11,21
"177",10189,1,2,0,21,0,0,55,6,12,0,36022,0,0,0,0,0,0,0,4,51,2063,7,4,12,2008,1,13,12,2,1,2,2,1,1,32.5017,-86.392,0,1,48,2,5,4,0,0,0,1,9,0,7,0,27,12,28
"178",10192,1,1,0,4,0,0,80,6,42,1,35058,0,2,1,0,0,2007,0,1,75,0,1,3,18,2007,12,25,1,0,4,1,1,0,1,33.73636944,-87.96042222,0,1,51,2,5,4,0,96,97,9,9,0,7,0,19,11,20
"179",10194,1,1,0,31,0,0,75,6,32,1,35954,0,0,0,0,0,0,0,1,31,0,2,4,11,2011,14,30,38,0,4,1,1,0,1,31.50065556,-86.12219167,0,1,34,1,6,4,0,96,97,1,9,0,7,0,34,11,35
"180",10197,1,1,1,31,0,0,45,2,8,0,35976,0,0,0,0,0,0,0,3,127,0,6,4,23,2010,9,0,12,6,1,1,1,0,1,33.82011111,-87.15377222,0,1,24,2,5,4,0,96,97,1,0,1,0,14,15,11,856
"181",10197,1,1,1,31,0,0,45,2,8,0,35976,0,0,0,0,0,0,0,3,127,0,6,4,23,2010,9,0,12,6,1,1,1,0,1,33.82011111,-87.15377222,0,1,18,1,5,4,0,0,0,0,0,1,0,4,27,12,268
"182",10199,1,2,0,4,0,0,60,6,12,1,36353,0,0,0,0,0,0,0,5,89,0,6,4,15,2011,23,15,12,6,1,3,1,0,1,34.976125,-86.56927222,0,1,50,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"183",10202,1,1,0,30,0,0,99,6,8,0,35206,1,0,0,0,0,2007,1,2,73,350,6,5,2,2008,11,8,8,0,1,1,1,0,1,33.5753,-86.6911,0,1,81,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"184",10212,1,1,0,31,0,0,45,6,1,1,36078,1,2,0,5,2,2011,0,1,75,0,2,5,10,2010,20,0,34,0,4,3,1,1,1,34.02061389,-88.18481944,0,1,63,1,5,4,0,0,0,9,9,0,7,0,0,3,1
"185",10213,1,1,0,2,0,0,55,6,32,1,36695,1,0,0,0,0,2006,1,3,113,0,7,4,18,2009,20,40,8,0,1,2,1,1,1,32.4954,-85.0409,0,1,49,1,5,4,0,0,0,9,9,1,0,2,16,12,137
"186",10214,1,1,0,2,0,0,99,6,12,0,36695,0,0,0,0,0,0,0,3,95,0,6,4,18,2008,16,40,42,0,4,1,1,1,1,34.306,-86.2004,0,1,70,2,5,4,0,96,97,9,9,0,7,0,43,11,44
"187",10218,1,2,0,31,0,0,60,6,1,0,35126,2,0,0,3,1,2010,1,2,121,0,7,4,25,2009,2,25,8,0,1,2,1,0,1,33.5801,-86.0744,0,1,27,1,5,4,0,0,0,1,9,1,0,1,17,11,78
"188",10218,1,2,0,31,0,0,60,6,1,0,35126,2,0,0,3,1,2010,1,2,121,0,7,4,25,2009,2,25,8,0,1,2,1,0,1,33.5801,-86.0744,0,1,24,1,5,4,0,0,0,9,9,1,0,0,35,12,36
"189",10218,1,2,0,31,0,0,60,6,1,0,35126,2,0,0,3,1,2010,1,2,121,0,7,4,25,2009,2,25,8,0,1,2,1,0,1,33.5801,-86.0744,0,1,80,1,5,4,0,96,97,0,0,0,7,0,0,11,1
"190",10220,1,1,0,14,0,0,60,6,1,0,35806,0,0,0,2,0,2007,0,4,81,200,7,2,27,2010,18,11,24,0,4,3,1,1,1,32.57943889,-85.47069444,0,1,22,1,5,4,0,0,0,0,1,0,7,0,0,11,1
"191",10223,1,1,0,31,0,0,999,4,12,0,35215,2,0,0,1,1,2010,0,2,79,0,4,4,29,2009,10,24,12,5,1,1,1,0,1,34.4232,-87.2343,0,1,8,2,5,4,0,96,97,0,0,0,7,0,0,11,1
"192",10228,1,2,0,31,0,0,60,0,12,0,35215,2,0,0,1,0,2007,1,1,33,2780,7,4,2,2011,22,5,8,0,1,3,1,0,1,34.77394444,-87.66828889,0,1,13,1,6,4,0,0,0,0,0,1,0,1,43,11,104
"193",10228,1,2,0,31,0,0,60,0,12,0,35215,2,0,0,1,0,2007,1,1,33,2780,7,4,2,2011,22,5,8,0,1,3,1,0,1,34.77394444,-87.66828889,0,1,63,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"194",10229,1,1,0,2,0,0,30,6,12,0,45406,0,0,0,0,0,0,0,5,73,0,6,4,6,2007,12,28,12,5,1,1,1,0,1,33.80881667,-86.82529444,0,1,23,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"195",10230,1,1,0,31,0,0,999,6,42,0,35550,0,0,0,0,0,0,0,1,127,780,2,5,2,2011,20,54,42,0,4,3,1,0,1,33.74995833,-87.20195833,0,2,40,1,5,4,0,0,0,8,8,0,7,0,0,12,1
"196",10237,1,3,0,4,0,0,70,4,54,0,35805,0,0,0,0,0,0,1,4,125,0,2,4,9,2007,9,55,8,0,1,1,1,0,1,33.12758333,-87.64590278,0,1,44,1,5,4,0,0,0,9,9,1,0,6,20,11,381
"197",10238,1,1,1,99,0,0,999,9,8,0,99999,99,99,99,99,99,9999,0,7,7,0,2,5,10,2010,20,13,12,6,1,5,1,1,1,33.21602222,-87.13181111,0,1,50,2,5,4,0,96,97,9,9,0,7,0,13,11,14
"198",10239,1,1,0,4,0,0,99,6,12,0,36854,0,0,0,0,0,0,1,1,105,0,7,5,7,2011,4,15,8,0,1,3,1,1,1,32.41042778,-87.468575,0,1,29,1,5,4,0,96,97,1,9,0,7,0,0,11,1
"199",10240,1,2,0,80,0,0,45,6,12,0,35633,0,0,0,0,0,0,0,1,3,0,4,4,11,2007,23,50,42,0,4,2,1,1,1,30.49253889,-87.92344722,0,1,30,2,5,4,0,0,0,1,1,3,0,17,17,12,1038
"200",10242,1,1,0,31,2,1,5,4,12,0,35128,0,0,0,0,0,0,0,3,43,9997,5,4,12,2007,2,2,12,1,1,2,1,1,2,34.05962778,-86.86653056,0,1,23,1,5,4,0,96,97,0,0,1,0,0,50,11,51
"201",10247,1,1,0,4,0,0,5,6,12,0,35055,0,0,0,0,0,0,0,1,127,0,2,5,17,2010,14,50,42,0,4,1,1,1,1,33.85740833,-87.227025,0,1,9,2,6,4,0,0,0,0,0,0,7,0,23,12,24
"202",10250,1,1,2,31,0,0,50,2,8,0,36201,0,0,0,0,0,0,0,1,97,0,2,5,16,2011,6,0,42,0,4,1,1,0,1,30.58733889,-88.28608889,0,1,48,2,5,4,0,0,0,9,9,0,7,0,0,11,1
"203",10257,1,1,0,14,0,0,80,6,1,1,35959,0,0,0,0,0,0,0,1,19,610,4,5,20,2009,2,20,32,0,4,2,1,1,1,34.2486,-85.5986,0,1,20,1,5,4,0,96,97,9,9,0,7,0,0,11,1
"204",10261,1,1,0,4,0,0,999,6,1,0,35211,0,0,0,0,0,0,0,3,97,2100,3,5,25,2010,9,50,25,0,3,1,1,0,1,30.69031111,-88.01861944,0,1,20,1,5,4,0,0,0,9,9,0,7,0,6,11,7
"205",10264,1,1,0,2,0,0,10,6,12,0,35747,0,0,0,1,0,2005,0,2,95,0,6,5,16,2008,21,40,12,5,1,2,1,0,1,34.1901,-86.2493,0,1,22,2,6,4,0,96,97,9,9,0,7,0,0,13,1
"206",10264,1,1,0,2,0,0,10,6,12,0,35747,0,0,0,1,0,2005,0,2,95,0,6,5,16,2008,21,40,12,5,1,2,1,0,1,34.1901,-86.2493,0,1,58,1,5,4,0,0,0,9,9,1,0,0,50,12,51
"207",10267,1,2,0,4,0,0,999,6,12,0,36360,0,0,0,0,0,0,0,2,97,0,3,4,17,2007,7,15,12,2,1,1,1,0,1,30.55574167,-88.34451111,0,1,65,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"208",10268,1,1,0,4,0,0,70,6,32,1,35749,0,0,0,0,0,0,1,1,89,1730,2,5,16,2011,8,55,8,0,1,1,10,0,1,34.73898611,-86.57678333,0,1,92,2,5,4,0,96,97,0,0,5,0,60,50,11,3651
"209",10269,1,1,0,2,0,0,85,6,12,0,35951,0,0,0,2,0,2008,0,6,95,0,4,5,6,2009,14,55,12,5,1,1,1,0,1,34.2588,-86.1161,0,1,44,2,5,4,0,96,97,1,1,0,7,0,0,11,1
"210",10270,1,1,0,14,0,0,80,6,2,1,36801,0,0,0,0,0,0,0,9,43,0,7,5,9,2009,19,25,12,1,1,5,2,0,2,34.0788,-86.9017,0,1,29,1,5,4,0,96,97,1,0,0,7,0,35,11,36
"211",10279,1,1,0,80,0,0,55,6,53,1,35763,0,3,1,0,1,2010,0,1,93,1510,2,6,1,2009,10,28,1,0,4,1,1,0,1,34.2711,-87.8119,0,1,53,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"212",10279,1,1,0,80,0,0,55,6,53,1,35763,0,3,1,0,1,2010,0,1,93,1510,2,6,1,2009,10,28,1,0,4,1,1,0,1,34.2711,-87.8119,0,1,59,1,5,4,0,96,97,9,9,0,7,456,29,20,27390
"213",10281,1,1,0,2,0,0,25,6,10,0,36545,0,0,0,0,0,0,1,2,43,9997,7,6,5,2010,18,9,8,0,1,1,1,0,1,34.07105278,-86.87513611,0,1,24,1,5,4,0,96,97,9,9,0,7,0,6,11,7
"214",10281,1,1,0,2,0,0,25,6,10,0,36545,0,0,0,0,0,0,1,2,43,9997,7,6,5,2010,18,9,8,0,1,1,1,0,1,34.07105278,-86.87513611,0,1,50,1,5,4,0,0,0,9,9,0,7,0,8,15,9
"215",10282,1,1,1,31,0,0,50,2,9,1,35806,0,1,0,0,3,2009,1,2,89,0,7,5,28,2011,20,10,9,0,1,1,1,1,1,34.79881944,-86.73435556,0,1,6,1,6,4,0,96,97,0,0,1,0,0,55,11,56
"216",10282,1,1,1,31,0,0,50,2,9,1,35806,0,1,0,0,3,2009,1,2,89,0,7,5,28,2011,20,10,9,0,1,1,1,1,1,34.79881944,-86.73435556,0,1,72,1,5,4,0,0,0,1,0,1,0,4,53,12,294
"217",10285,1,2,0,4,0,0,55,6,12,0,35620,0,0,0,1,0,2006,1,2,97,690,6,6,11,2010,20,47,8,0,1,3,1,0,1,31.10414722,-88.23828889,0,2,55,1,5,4,0,0,0,9,9,0,7,1,48,15,109
"218",10285,1,2,0,4,0,0,55,6,12,0,35620,0,0,0,1,0,2006,1,2,97,690,6,6,11,2010,20,47,8,0,1,3,1,0,1,31.10414722,-88.23828889,0,1,81,1,5,4,0,96,97,9,0,5,0,0,40,11,41
"219",10285,1,2,0,4,0,0,55,6,12,0,35620,0,0,0,1,0,2006,1,2,97,690,6,6,11,2010,20,47,8,0,1,3,1,0,1,31.10414722,-88.23828889,0,1,55,1,5,4,0,0,0,9,0,0,7,1,56,15,117
"220",10286,1,1,0,20,0,0,65,6,35,0,36022,1,0,0,0,0,2008,0,3,125,0,7,5,23,2009,14,55,12,5,1,1,2,0,2,33.3357,-87.6639,0,1,22,2,6,4,0,6,0,0,0,0,7,0,8,13,9
"221",10289,1,1,0,4,0,0,999,6,8,0,36078,2,1,0,1,0,2009,0,2,111,0,6,5,4,2007,19,40,42,0,4,2,2,0,1,33.47539722,-85.37736111,0,1,57,1,5,4,0,96,97,1,9,0,7,0,0,11,1
