"","ST_CASE","STATE","VEH_NO.x","HIT_RUN","BODY_TYP","GVWR","V_CONFIG","TRAV_SP","DEFORMED","M_HARM","DR_DRINK","DR_ZIP","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","LAST_YR","PEDS","PERSONS","COUNTY","CITY","DAY_WEEK","MONTH","DAY","YEAR","HOUR","MINUTE","HARM_EV","MAN_COLL","REL_ROAD","LGT_COND","WEATHER","DRUNK_DR","FATALS","LATITUDE","LONGITUD","VEH_NO.y","PER_NO","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","DRINKING","DRUGS","HOSPITAL","DOA","LAG_HRS","LAG_MINS","LOCATION","ttd_mins"
"108",10018,1,1,0,30,0,0,85,6,1,1,19081,0,0,0,0,0,0,0,1,49,0,3,1,4,2005,12,15,34,0,4,1,1,0,1,34.58348611,-85.83915278,0,1,13,1,5,4,0,0,0,0,0,0,7,0,0,11,1
"109",10019,1,1,0,20,0,0,99,2,8,0,35208,0,0,0,0,0,0,2,3,1,0,3,1,4,2005,11,15,8,0,3,1,1,0,1,32.52013611,-86.43817778,0,1,78,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"110",10019,1,1,0,20,0,0,99,2,8,0,35208,0,0,0,0,0,0,2,3,1,0,3,1,4,2005,11,15,8,0,3,1,1,0,1,32.52013611,-86.43817778,0,1,50,1,5,4,0,0,0,0,0,0,7,0,0,18,1
"111",10027,1,2,0,4,0,0,55,6,12,0,38119,0,0,0,0,0,0,0,3,103,0,1,1,13,2002,10,30,12,2,5,1,1,1,1,34.36288056,-87.06496389,0,1,50,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"112",10032,1,1,0,14,0,0,55,6,1,0,71291,0,0,0,0,0,0,1,2,89,1730,1,1,30,2005,16,44,8,0,1,1,1,0,1,34.73438333,-86.60680278,0,1,12,1,5,4,0,0,0,0,0,1,0,1,16,11,77
"113",10038,1,1,0,4,0,0,50,6,12,0,36613,1,0,0,0,0,2006,0,1,97,0,2,1,17,2005,17,45,34,0,4,2,1,0,1,30.55876667,-88.20394444,0,1,48,2,5,4,0,0,0,1,9,0,7,0,0,11,1
"114",10039,1,1,0,4,0,0,55,6,12,0,39701,0,0,0,0,0,0,0,2,71,2720,5,1,10,2002,9,15,12,2,1,1,1,0,1,34.67351111,-86.03314167,0,1,49,1,5,4,0,0,0,1,9,0,7,0,0,11,1
"115",10043,1,1,0,31,0,0,55,6,32,0,36759,0,0,0,0,0,0,1,2,97,2713,1,2,6,2005,0,10,8,0,1,3,1,1,1,30.82680833,-88.07712222,0,1,43,2,5,4,0,0,0,1,9,0,7,0,0,11,1
"116",10049,1,1,0,14,0,0,99,6,2,0,30110,98,0,0,4,0,2004,0,3,97,0,7,2,12,2005,20,25,12,5,1,2,1,0,1,30.68734167,-88.21283889,0,1,11,1,5,4,0,0,0,0,0,1,0,18,55,11,1136
"117",10050,1,1,0,2,0,0,99,6,8,1,35601,0,0,0,0,0,0,1,2,89,1730,3,1,8,2002,18,55,8,0,1,2,1,2,1,34.72000833,-86.61789444,0,1,25,1,5,4,0,0,0,0,0,1,0,596,41,11,35802
"118",10058,1,1,0,66,3,6,54,6,12,0,72160,0,0,0,0,0,0,0,6,117,530,3,1,24,2006,13,40,12,2,1,1,1,0,1,33.15730833,-86.73006944,0,1,25,1,5,4,0,0,0,1,0,0,7,0,4,11,5
"119",10060,1,1,0,14,0,0,99,6,12,0,36535,0,0,0,0,0,0,0,1,43,0,3,2,4,2003,13,15,42,0,4,1,1,0,1,34.00209167,-86.80318056,0,1,9,1,5,4,0,0,0,0,0,1,0,18,10,9,1091
"120",10062,1,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,89,1730,4,2,1,2006,19,10,8,0,1,3,1,1,1,34.74681111,-86.60001111,0,1,19,1,5,4,0,0,0,1,1,0,7,0,0,11,1
"121",10062,1,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,89,1730,4,2,1,2006,19,10,8,0,1,3,1,1,1,34.74681111,-86.60001111,0,1,76,1,5,4,0,0,0,0,0,1,0,0,18,2,19
"122",10067,1,1,0,20,0,0,80,6,42,1,35456,0,0,0,0,0,0,0,1,125,0,3,2,19,2002,22,25,42,0,4,3,1,1,1,33.17232222,-87.44560833,0,1,58,2,6,4,0,0,0,0,0,1,0,1,4,4,65
"123",10069,1,1,0,66,3,6,45,2,12,0,36535,0,0,0,1,0,2001,0,7,97,0,4,3,12,2003,11,40,12,7,1,1,1,0,2,30.75556667,-88.21683889,0,1,44,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"124",10073,1,2,0,14,0,0,75,6,42,0,35051,0,0,0,0,0,0,0,2,117,0,5,2,20,2003,22,40,12,2,1,3,2,0,1,33.39839167,-86.68568333,0,1,54,1,5,4,0,0,0,9,9,0,7,0,9,11,10
"125",10075,1,1,0,66,3,6,70,6,1,0,75217,0,1,0,1,1,2003,0,1,103,0,6,2,15,2002,16,45,1,0,4,1,1,1,1,34.54687778,-86.68896944,0,1,81,2,5,4,0,0,0,0,0,0,7,0,27,11,28
"126",10078,1,1,0,31,0,0,99,6,2,0,35005,0,0,0,1,0,2003,0,3,103,0,4,2,8,2006,12,25,12,2,1,1,1,1,1,34.54337778,-86.86833333,0,1,49,1,5,4,0,0,0,9,9,1,0,0,43,4,44
"127",10084,1,1,0,4,0,0,45,6,1,0,35160,0,0,0,0,0,0,0,1,121,0,5,1,22,2004,5,0,1,0,2,2,1,0,1,33.47830556,-86.20114167,0,1,47,1,5,4,0,0,0,0,0,0,7,1,15,13,76
"128",10085,1,3,0,31,0,0,50,2,12,0,36006,0,0,0,0,0,0,0,3,3,0,6,2,20,2004,14,20,12,2,1,1,1,0,1,30.52808611,-87.51480556,0,1,39,1,5,4,0,0,0,9,9,1,0,1,39,12,100
"129",10086,1,3,0,14,0,0,0,4,12,0,35087,0,0,0,0,0,0,0,6,43,0,7,2,5,2005,20,40,12,5,1,3,1,0,1,34.19145833,-86.78669722,0,1,3,2,5,4,0,0,0,0,0,1,0,0,48,2,49
"130",10089,1,1,0,30,0,0,45,6,42,1,36571,0,1,1,0,0,2000,1,2,89,1730,2,1,30,2006,18,49,8,0,1,2,1,2,1,34.78751389,-86.59190833,0,1,53,1,5,4,0,0,0,1,9,0,7,0,0,13,1
"131",10089,1,1,0,30,0,0,45,6,42,1,36571,0,1,1,0,0,2000,1,2,89,1730,2,1,30,2006,18,49,8,0,1,2,1,2,1,34.78751389,-86.59190833,0,1,74,1,5,4,0,0,0,9,9,1,0,0,53,11,54
"132",10091,1,2,0,66,3,6,40,2,12,0,36033,1,0,0,0,6,2001,1,2,75,0,3,1,31,2006,13,20,8,0,1,1,1,0,1,33.74355278,-88.00060556,0,1,80,2,5,4,0,0,0,9,9,0,7,0,0,13,1
"133",10091,1,2,0,66,3,6,40,2,12,0,36033,1,0,0,0,6,2001,1,2,75,0,3,1,31,2006,13,20,8,0,1,1,1,0,1,33.74355278,-88.00060556,0,1,71,1,5,4,0,0,0,0,0,0,7,0,0,4,1
"134",10093,1,1,0,31,0,0,60,6,42,0,36301,0,0,0,0,0,0,0,3,93,0,3,2,24,2004,19,15,12,4,1,2,1,0,1,34.23724167,-87.72696389,0,1,52,1,5,4,0,0,0,0,0,0,7,0,0,15,1
"135",10103,1,1,0,2,0,0,50,6,42,0,36551,0,0,0,0,0,0,0,2,61,1340,1,2,17,2002,6,14,1,0,6,4,1,0,1,31.080075,-85.88291111,0,1,34,1,6,4,0,0,0,9,9,1,0,0,42,11,43
"136",10103,1,1,0,2,0,0,50,6,42,0,36551,0,0,0,0,0,0,0,2,61,1340,1,2,17,2002,6,14,1,0,6,4,1,0,1,31.080075,-85.88291111,0,1,38,1,5,4,0,0,0,9,9,1,0,32,45,2,1966
"137",10106,1,2,0,4,0,0,60,6,12,0,44667,0,0,0,0,0,0,0,4,73,350,6,1,24,2003,22,15,12,5,1,3,1,0,1,33.50053333,-86.88345278,0,1,43,1,5,4,0,0,0,9,9,0,7,0,2,11,3
"138",10107,1,1,0,80,0,0,75,6,1,0,36426,1,0,0,0,0,2005,0,1,73,350,2,2,17,2003,23,40,37,0,4,2,1,0,1,33.58438333,-86.67290556,0,1,24,1,5,4,0,0,0,0,0,0,7,0,35,11,36
"139",10108,1,2,0,14,0,0,99,6,12,1,35768,0,2,1,0,0,2000,0,4,93,1540,5,2,24,2005,6,40,42,0,5,1,1,0,1,34.15375833,-87.97981111,0,1,17,2,5,4,0,0,0,0,0,1,0,90,13,2,5414
"140",10110,1,1,0,2,0,0,97,6,42,1,36460,0,0,0,0,2,2002,0,1,81,0,6,2,15,2002,6,0,1,0,4,1,1,0,1,32.64543611,-85.50986389,0,1,49,1,5,4,0,0,0,9,9,0,7,0,5,11,6
"141",10111,1,1,0,4,0,0,65,6,1,1,35121,0,0,0,1,1,2001,0,3,37,0,3,3,9,2004,19,0,31,0,4,2,1,1,1,32.8153,-86.31983611,0,1,63,2,5,4,0,0,0,9,9,0,7,0,0,4,1
"142",10112,1,1,0,15,0,0,10,0,8,0,36535,0,0,0,0,0,0,0,1,103,1590,3,3,25,2003,23,20,42,0,4,2,1,0,1,34.46979167,-86.9562,0,1,26,1,5,4,0,0,0,0,0,1,0,41,45,11,2506
"143",10112,1,1,0,15,0,0,10,0,8,0,36535,0,0,0,0,0,0,0,1,103,1590,3,3,25,2003,23,20,42,0,4,2,1,0,1,34.46979167,-86.9562,0,1,87,2,5,4,0,0,0,0,0,1,0,6,50,2,411
"144",10113,1,1,0,30,0,0,65,6,1,1,35094,0,1,2,0,0,2003,0,2,73,350,5,2,14,2002,9,45,30,0,4,1,1,0,1,33.49408611,-86.88629167,0,1,44,1,6,4,0,0,0,0,0,0,7,0,0,11,1
"145",10120,1,1,0,31,0,0,70,6,1,1,7032,0,1,0,0,0,2000,0,1,77,0,5,3,3,2005,21,42,42,0,4,2,1,0,1,34.90828333,-87.35478611,0,1,50,1,5,4,0,0,0,1,9,0,7,0,0,2,1
"146",10120,1,1,0,31,0,0,70,6,1,1,7032,0,1,0,0,0,2000,0,1,77,0,5,3,3,2005,21,42,42,0,4,2,1,0,1,34.90828333,-87.35478611,0,1,13,1,5,4,0,0,0,0,0,0,7,0,40,11,41
"147",10122,1,1,0,2,0,0,55,6,12,0,35744,0,0,0,0,0,0,0,6,13,0,5,3,6,2003,23,50,12,7,1,2,2,0,1,31.91450556,-86.58333889,0,1,3,1,5,4,0,0,0,0,0,1,0,0,51,11,52
"148",10123,1,1,0,2,0,0,97,6,1,1,35043,2,3,0,0,0,2002,0,1,51,0,2,2,13,2006,17,10,42,0,5,5,1,1,1,32.678525,-86.30746667,0,1,21,1,5,4,0,0,0,1,9,1,0,1,29,11,90
"149",10125,1,1,0,4,0,0,65,6,1,0,35466,0,0,0,0,0,0,1,2,117,47,6,1,10,2003,22,35,8,0,1,3,1,1,1,33.25063889,-86.80520833,0,1,43,2,5,4,0,0,0,9,9,0,7,0,0,2,1
"150",10148,1,1,0,4,0,0,65,6,1,0,35503,99,99,99,99,99,9999,0,1,133,0,6,3,21,2003,19,55,42,0,4,2,1,0,1,34.07491111,-87.219525,0,1,21,1,5,4,0,0,0,0,0,1,0,1,12,15,73
"151",10154,1,1,0,4,0,0,40,4,8,0,35952,0,0,0,0,0,0,0,1,89,0,6,3,26,2004,4,30,34,0,4,1,1,1,1,34.88195833,-86.71708333,0,1,55,1,5,4,0,0,0,0,0,0,7,2,9,4,130
"152",10158,1,1,0,4,0,0,70,6,1,0,35160,0,0,0,0,0,0,1,2,71,0,5,3,21,2002,7,45,8,0,1,1,1,0,1,34.83894722,-85.74693056,0,1,51,1,5,4,0,0,0,0,9,1,0,474,1,13,28442
"153",10160,1,1,0,2,0,0,50,2,8,0,36587,2,0,0,1,1,2001,0,2,117,0,5,3,17,2005,13,10,12,1,1,1,1,0,1,33.35069722,-86.61320556,0,1,43,2,5,4,0,0,0,1,9,0,7,0,0,13,1
"154",10164,1,1,0,2,0,0,55,2,8,0,36544,1,0,0,1,0,2000,0,1,111,0,3,3,29,2005,3,30,34,0,4,2,1,1,1,33.37388611,-85.44543333,0,1,28,2,5,4,0,0,0,9,9,0,7,0,0,13,1
"155",10166,1,1,4,2,0,0,55,6,42,0,35968,99,99,99,99,99,9999,0,4,1,0,3,3,29,2005,21,25,12,2,4,2,1,0,1,32.57408611,-86.55240833,0,1,49,1,5,4,0,0,0,1,9,0,7,0,14,2,15
"156",10168,1,1,0,63,3,2,65,6,12,0,24266,0,0,0,0,0,0,0,4,105,0,4,3,30,2005,6,50,1,0,4,1,1,0,1,32.61973611,-87.09848611,0,1,62,1,5,4,0,0,0,0,0,0,7,0,12,11,13
"157",10170,1,1,2,99,0,0,99,0,8,0,99999,99,99,99,99,99,9999,1,2,97,2100,4,3,30,2005,23,28,8,0,1,3,1,0,1,30.69330556,-88.03006111,0,1,65,1,5,4,0,0,0,0,0,1,0,10,53,2,654
"158",10171,1,1,0,15,0,0,45,6,12,0,35242,0,0,0,0,0,0,0,2,67,0,6,3,22,2002,13,40,24,0,2,1,1,0,1,31.62713333,-85.22904444,0,1,16,2,5,4,0,0,0,0,0,0,7,240,0,11,14401
"159",10179,1,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,73,350,1,3,26,2006,6,31,8,0,2,4,1,1,1,33.63619722,-86.70275278,0,1,46,1,5,4,0,0,0,9,9,1,0,6,34,15,395
"160",10184,1,2,0,66,3,6,55,6,1,0,36553,0,0,0,0,0,0,1,2,125,3050,6,3,18,2005,19,5,8,0,1,3,1,1,1,33.200875,-87.58290833,0,1,53,1,5,4,0,0,0,9,9,0,7,0,0,1,1
"161",10192,1,1,0,21,0,0,70,6,42,0,30265,98,0,0,0,0,0,1,2,1,0,3,3,22,2005,21,10,8,0,1,2,1,1,1,32.65845556,-86.49252778,0,1,29,1,5,4,0,0,0,1,9,0,7,0,30,11,31
"162",10193,1,2,0,21,0,0,45,6,12,0,35578,0,0,0,0,0,0,0,3,43,0,3,3,22,2005,15,45,5,0,1,1,1,0,1,34.28765833,-87.05985278,0,1,47,1,5,4,0,0,0,1,9,1,0,0,48,11,49
"163",10195,1,1,0,2,0,0,60,6,42,0,36854,1,0,0,0,0,2001,1,2,83,0,5,4,17,2003,16,10,9,0,1,1,1,0,1,34.88955278,-86.80196389,0,1,10,1,6,4,0,0,0,0,8,1,0,23,38,13,1419
"164",10196,1,1,0,2,0,0,75,6,32,1,47933,0,2,1,0,1,2003,0,2,101,0,3,4,8,2003,16,20,12,2,1,1,2,0,1,32.201375,-86.34956389,0,1,21,1,5,4,0,0,0,9,9,1,0,0,40,5,41
"165",10197,1,1,0,4,0,0,70,6,30,0,35214,1,0,0,0,1,2002,0,1,133,0,1,4,20,2003,23,30,42,0,4,2,1,1,1,34.11612222,-87.17226944,0,1,37,2,5,4,0,0,0,0,1,0,7,0,0,11,1
"166",10197,1,1,0,4,0,0,70,6,30,0,35214,1,0,0,0,1,2002,0,1,133,0,1,4,20,2003,23,30,42,0,4,2,1,1,1,34.11612222,-87.17226944,0,1,51,2,5,4,0,0,0,9,9,1,0,1,9,2,70
"167",10199,1,2,0,20,0,0,2,2,12,0,36022,0,0,0,1,0,2004,0,2,59,0,3,4,22,2003,15,56,12,4,1,1,1,0,1,34.48157778,-87.62717778,0,1,43,1,5,4,0,0,0,1,9,0,7,0,0,15,1
"168",10200,1,1,0,4,0,0,99,6,12,0,36037,0,0,0,0,0,0,0,2,101,2130,5,2,17,2005,2,11,12,5,1,3,1,0,1,32.36838889,-86.30008889,0,1,50,1,5,4,0,0,0,1,9,0,7,0,4,15,5
"169",10202,1,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,0,5,53,0,2,2,21,2005,8,10,1,0,3,1,1,0,1,31.15836111,-87.37781389,0,1,58,1,5,4,0,0,0,9,9,0,7,0,6,11,7
"170",10207,1,1,0,31,0,0,99,6,34,0,36420,1,0,0,0,0,2002,0,2,39,0,7,1,29,2005,7,32,34,0,4,1,2,0,1,31.25434167,-86.51919167,0,4,40,1,5,4,0,0,0,0,0,0,7,0,0,15,1
"171",10208,1,1,0,14,0,0,60,6,12,0,36037,0,0,0,0,0,0,0,2,81,0,6,4,25,2003,16,33,12,4,1,1,1,0,1,32.53585833,-85.08374167,0,1,66,1,5,4,0,0,0,9,9,0,7,0,12,11,13
"172",10216,1,1,0,4,0,0,45,6,8,0,36608,0,0,0,0,0,0,0,1,103,890,6,3,31,2006,1,15,33,0,2,2,1,0,1,34.61962778,-86.994625,0,1,43,1,5,4,0,0,0,0,0,1,0,14,23,2,864
"173",10218,1,1,4,20,0,0,99,6,42,0,35630,0,0,0,1,0,2003,0,2,97,2100,1,4,3,2005,17,5,12,2,1,1,1,0,1,30.64148056,-88.10371667,0,1,12,1,5,4,0,0,0,0,0,1,0,2,0,13,121
"174",10221,1,2,0,66,3,6,45,6,12,0,36720,1,0,0,1,1,2001,0,2,47,0,7,5,3,2003,9,47,12,4,1,1,2,1,1,32.433375,-86.93464444,0,1,51,1,5,4,0,0,0,9,9,0,7,0,8,12,9
"175",10222,1,1,0,31,0,0,40,2,8,0,35222,0,0,0,0,0,0,0,2,89,1730,6,4,5,2002,21,58,34,0,2,2,1,1,1,34.79906389,-86.57199444,0,1,54,1,5,4,0,0,0,1,8,1,0,0,33,1,34
"176",10223,1,2,0,14,0,0,5,6,12,0,36305,0,0,0,1,0,2002,0,4,101,2130,2,2,7,2005,12,40,12,7,1,1,1,0,1,32.36195556,-86.19893333,0,1,52,1,5,4,0,0,0,0,0,1,0,1,2,11,63
"177",10229,1,1,0,4,0,0,5,6,21,1,35978,0,0,0,0,0,0,0,1,49,1632,3,4,5,2005,10,10,21,0,4,1,1,1,1,34.62764167,-85.75779167,0,2,47,2,5,4,0,0,0,0,0,1,0,6,22,13,383
"178",10230,1,4,0,66,3,6,65,6,16,0,30168,98,1,0,1,1,2003,1,3,97,2100,6,2,20,2004,21,8,12,1,1,3,1,1,1,30.68365556,-88.12782778,0,1,40,1,5,4,0,0,0,0,0,0,7,0,32,11,33
"179",10232,1,1,0,31,0,0,70,6,2,0,36279,0,0,0,0,0,0,1,2,89,1730,4,4,17,2002,20,9,8,0,1,2,1,1,1,34.60554722,-86.56443889,0,1,29,2,5,4,0,0,0,9,9,0,7,0,12,13,13
"180",10233,1,1,0,14,0,0,65,6,1,0,35055,0,0,0,0,0,0,0,4,51,0,7,5,10,2003,2,30,12,1,1,2,1,2,2,32.442225,-86.37678889,0,1,71,1,5,4,0,0,0,1,9,1,0,3,55,11,236
"181",10237,1,1,0,15,0,0,50,6,1,0,36744,0,0,0,1,0,2002,0,3,65,2160,6,3,12,2004,19,35,1,0,1,2,1,0,1,33.00433056,-87.616825,0,1,45,1,5,4,0,0,0,0,9,1,0,0,40,12,41
"182",10239,1,2,2,99,0,0,99,0,8,0,99999,99,99,99,99,99,9999,1,3,121,2900,7,3,1,2003,18,30,8,0,1,3,1,0,1,33.17528889,-86.29011944,0,1,21,1,5,4,0,0,0,9,9,1,0,0,36,11,37
"183",10239,1,2,2,99,0,0,99,0,8,0,99999,99,99,99,99,99,9999,1,3,121,2900,7,3,1,2003,18,30,8,0,1,3,1,0,1,33.17528889,-86.29011944,0,1,31,1,5,4,0,0,0,9,9,0,7,0,5,11,6
"184",10240,1,1,0,4,0,0,45,6,8,0,35206,0,0,0,0,0,0,1,4,73,0,3,4,1,2003,12,54,8,0,5,1,1,0,1,33.639975,-86.65802778,0,1,72,1,5,4,0,0,0,0,0,1,0,1,7,17,68
"185",10241,1,2,0,14,0,0,10,6,12,0,35160,0,0,0,0,0,0,0,1,3,0,3,4,23,2002,7,21,42,0,2,1,1,0,1,30.41467222,-87.463425,0,1,14,1,5,4,0,0,0,0,0,1,0,12,7,11,728
"186",10243,1,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,1,2,97,2100,7,3,20,2004,0,27,8,0,1,3,1,0,1,30.72899167,-88.09733333,0,1,32,1,5,4,0,0,0,1,9,0,7,0,22,1,23
"187",10244,1,1,0,4,0,0,99,6,42,1,36551,99,99,99,99,99,9999,0,1,35,0,4,4,24,2002,22,30,34,0,2,2,1,0,1,31.28565556,-87.19270278,0,1,7,1,5,4,0,0,0,0,0,1,0,42,44,11,2565
"188",10248,1,2,0,4,0,0,50,6,12,0,35173,0,0,0,1,0,2005,0,2,95,1500,7,4,3,2004,10,47,12,5,1,1,1,0,1,34.34573889,-86.279325,0,1,78,2,6,4,0,0,0,9,9,0,7,0,0,4,1
"189",10251,1,1,0,4,0,0,65,6,18,0,35143,2,6,0,1,1,2005,0,2,117,0,2,4,18,2005,7,10,37,0,4,1,1,0,1,33.08606111,-86.56353056,0,1,6,1,6,4,0,0,0,9,9,1,0,1,16,13,77
"190",10252,1,2,0,31,0,0,99,6,12,0,35085,0,0,0,0,2,2004,1,2,93,0,1,4,18,2004,12,15,8,0,1,1,1,0,1,34.19780278,-88.13715278,0,1,27,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"191",10253,1,1,0,30,0,0,55,6,42,0,35077,0,0,0,0,0,0,0,6,127,0,2,4,24,2006,15,50,12,9,1,1,1,1,3,33.66771389,-87.08209444,0,1,36,2,5,4,0,0,0,0,0,0,7,0,4,11,5
"192",10258,1,1,0,4,0,0,90,6,23,0,39170,0,0,0,0,0,0,0,3,51,0,7,4,16,2005,6,0,34,0,4,4,1,1,1,32.43393056,-86.09723056,0,1,53,2,5,4,0,0,0,0,0,0,7,0,0,11,1
"193",10260,1,1,0,2,0,0,70,6,1,1,36352,0,0,0,3,0,2002,1,3,47,0,1,4,30,2006,2,30,8,0,1,2,1,0,1,32.43182222,-86.96399167,0,1,31,2,5,4,0,0,0,9,9,0,7,0,22,11,23
"194",10265,1,1,0,66,3,6,50,2,12,0,35643,0,0,0,0,0,0,0,4,111,2640,2,4,21,2003,14,3,12,1,1,1,1,0,2,33.15189444,-85.35949444,0,1,59,1,5,4,0,0,0,1,9,0,7,0,0,11,1
"195",10273,1,2,0,4,0,0,99,6,12,0,36108,0,2,0,1,0,2002,0,4,115,0,7,5,1,2004,21,55,12,2,1,2,2,0,2,33.70712778,-86.19141944,0,1,10,2,5,4,0,0,0,8,8,1,0,0,23,11,24
"196",10277,1,1,0,2,0,0,70,6,1,1,35575,2,0,0,2,0,2006,0,2,127,0,1,5,2,2004,15,0,1,0,4,1,1,1,1,33.77726111,-87.02587778,0,1,8,1,6,4,0,0,0,0,0,1,0,0,46,2,47
"197",10280,1,2,0,14,0,0,99,6,1,0,35952,1,3,0,1,0,2005,0,2,23,0,6,4,23,2004,16,10,12,4,1,1,1,0,1,32.04029722,-88.25402222,0,1,52,1,5,4,0,0,0,9,9,0,7,0,0,18,1
"198",10281,1,1,0,4,0,0,99,6,1,1,36571,0,0,0,0,2,2004,0,1,97,0,1,4,23,2006,2,20,34,0,4,2,1,1,1,30.94830278,-88.22168611,0,1,49,1,5,4,0,0,0,8,8,0,7,0,0,11,1
"199",10283,1,2,0,66,3,6,45,6,12,0,36477,0,0,0,0,0,0,0,3,61,0,4,5,5,2004,9,10,12,5,1,1,1,0,1,31.17284444,-85.93435278,0,1,48,1,6,4,0,0,0,1,1,0,7,0,0,4,1
"200",10295,1,1,0,4,0,0,45,6,8,0,36618,2,0,0,0,0,2004,1,2,97,2100,1,4,24,2005,21,43,8,0,1,1,1,1,1,30.72827222,-88.12006389,0,1,48,1,5,4,0,0,0,9,9,0,7,0,0,11,1
"201",10303,1,1,0,90,0,0,25,6,1,0,35130,0,0,0,0,0,0,0,3,63,0,4,6,4,2003,2,55,37,0,4,2,1,2,1,33.03801667,-88.02665556,0,1,9,2,5,4,0,0,0,9,9,0,7,0,0,11,1
"202",10306,1,1,0,14,0,0,40,6,30,0,36606,2,0,0,1,0,2002,0,2,83,0,6,4,21,2006,19,35,12,2,1,2,2,0,1,34.82908889,-87.14118889,0,1,39,1,5,4,0,0,0,8,8,1,0,2,30,18,151
"203",10307,1,1,0,20,0,0,99,6,1,0,36067,99,99,99,99,99,9999,0,5,125,0,5,5,30,2002,12,45,12,3,1,1,1,0,1,33.12478056,-87.48251111,0,1,42,2,5,4,0,0,0,1,9,1,0,0,50,11,51
"204",10313,1,1,0,2,0,0,70,6,32,0,35565,0,1,0,0,1,2001,0,1,103,0,2,5,9,2005,15,30,1,0,4,1,1,0,1,34.36785278,-86.880525,0,1,14,1,6,4,0,0,0,0,0,0,7,0,0,18,1
"205",10314,1,2,0,15,0,0,70,6,12,0,48227,0,0,0,3,1,2004,0,6,43,0,1,3,28,2004,20,36,34,0,3,2,1,1,3,34.16566111,-86.87397778,0,1,1,1,8,4,0,0,0,8,8,1,0,0,50,15,51
"206",10318,1,1,0,4,0,0,60,6,42,0,36765,0,0,0,0,0,0,0,1,1,0,4,4,27,2005,5,25,1,0,4,2,1,0,1,32.53640833,-86.78040278,0,1,55,1,5,4,0,0,0,1,0,1,0,105,35,4,6336
"207",10325,1,1,2,99,0,0,99,9,8,0,99999,99,99,99,99,99,9999,0,1,73,1716,3,6,3,2003,23,30,42,0,5,2,2,1,1,33.41443333,-86.85205,0,1,17,2,5,4,0,0,0,9,9,0,7,0,51,11,52
"208",10326,1,4,0,4,0,0,55,6,12,0,35083,0,1,1,0,0,2004,0,1,63,0,3,5,18,2004,3,20,30,0,4,2,1,0,1,32.82805,-87.86339444,0,1,37,2,5,4,0,0,0,8,8,0,7,0,8,11,9
"209",10327,1,1,0,30,0,0,99,6,12,0,39422,0,0,0,0,0,0,0,2,3,860,4,5,3,2006,17,25,1,0,1,1,1,0,1,30.65528611,-87.88943056,0,1,43,1,6,4,0,0,0,9,9,0,7,1,45,11,106
"210",10331,1,1,0,4,0,0,5,6,12,0,36618,0,0,0,0,0,0,0,5,97,0,7,6,28,2003,19,20,12,4,1,1,1,0,1,30.70688889,-88.25183611,0,1,42,2,5,4,0,0,0,9,9,0,7,0,0,11,1
"211",10332,1,1,0,4,0,0,60,6,19,1,35759,0,0,1,0,1,2003,0,2,97,0,7,5,14,2005,13,55,12,1,1,1,2,0,1,30.95018056,-88.22548333,0,1,4,2,5,4,0,0,0,8,8,1,0,7,33,13,454
"212",10336,1,1,0,4,0,0,25,0,8,0,35020,0,1,0,0,0,2002,0,4,55,0,3,4,20,2004,11,0,1,0,1,1,1,0,1,33.96840833,-86.12083889,0,1,7,1,5,4,0,0,0,0,0,1,0,3,37,2,218
"213",10345,1,1,0,3,0,0,70,6,1,0,70003,0,0,0,0,0,0,0,3,133,0,4,5,10,2006,14,0,12,5,1,1,1,0,1,34.26858889,-87.55234444,0,1,34,1,6,4,0,0,0,9,9,0,7,1,17,11,78
"214",10349,1,1,0,4,0,0,99,6,1,0,36804,0,0,0,0,0,0,0,2,81,2340,3,5,17,2005,18,30,42,0,4,2,1,0,1,32.60724167,-85.34739444,0,1,51,1,5,4,0,0,0,8,8,0,7,0,10,12,11
"215",10354,1,2,0,14,0,0,35,6,12,0,36092,0,0,0,0,0,0,0,2,45,0,1,5,5,2002,17,10,12,1,1,1,1,0,1,31.32771389,-85.42582222,0,1,57,1,6,4,0,99,0,9,0,1,0,16,8,2,969
"216",10355,1,2,0,3,0,0,55,6,12,0,35085,0,0,0,0,0,0,0,4,83,170,6,6,27,2003,6,33,12,4,1,1,2,0,1,34.77489444,-86.95710278,0,1,28,1,5,4,0,0,0,9,9,0,7,1,13,11,74
"217",10357,1,1,0,4,0,0,70,6,12,0,36345,1,0,0,0,0,2002,0,2,67,0,2,6,9,2003,23,30,12,4,1,2,1,0,1,31.35548889,-85.20313056,0,1,51,1,5,4,0,0,0,9,9,0,7,0,0,11,1
