probability,volatility,vol.
0.22124416,0.85320711,volatility(deceleration: lateral direction)
0.16031368,0.7432189,volatility(deceleration: lateral direction)
0.33026907,1.00581,volatility(deceleration: lateral direction)
0.106335,0.61237252,volatility(deceleration: lateral direction)
0.11406429,0.63419342,volatility(deceleration: lateral direction)
0.33049294,1.00609,volatility(deceleration: lateral direction)
0.57564402,1.285823,volatility(deceleration: lateral direction)
0.22239478,0.8550517,volatility(deceleration: lateral direction)
0.1546528,0.7314114,volatility(deceleration: lateral direction)
0.031729463,0.25552869,volatility(deceleration: lateral direction)
0.30279905,0.9706561,volatility(deceleration: lateral direction)
0.14001557,0.69914651,volatility(deceleration: lateral direction)
0.16394919,0.7506249,volatility(deceleration: lateral direction)
0.19921967,0.81647259,volatility(deceleration: lateral direction)
0.11262343,0.6302259,volatility(deceleration: lateral direction)
0.12582007,0.665034,volatility(deceleration: lateral direction)
0.17387678,0.77019918,volatility(deceleration: lateral direction)
0.25549814,0.90548873,volatility(deceleration: lateral direction)
0.049441524,0.3833771,volatility(deceleration: lateral direction)
0.16394712,0.75062072,volatility(deceleration: lateral direction)
0.17932242,0.78056312,volatility(deceleration: lateral direction)
0.28198519,0.94280899,volatility(deceleration: lateral direction)
0.11194593,0.62834501,volatility(deceleration: lateral direction)
0.10555675,0.6100989,volatility(deceleration: lateral direction)
0.072885111,0.49768239,volatility(deceleration: lateral direction)
0.11260791,0.63018292,volatility(deceleration: lateral direction)
0.21132371,0.83700931,volatility(deceleration: lateral direction)
0.19118845,0.8023243,volatility(deceleration: lateral direction)
0.062864877,0.45378101,volatility(deceleration: lateral direction)
0.1924323,0.80454469,volatility(deceleration: lateral direction)
0.18383202,0.78896087,volatility(deceleration: lateral direction)
0.17147076,0.76553851,volatility(deceleration: lateral direction)
0.81083173,1.604196,volatility(deceleration: lateral direction)
0.15338077,0.72870982,volatility(deceleration: lateral direction)
0.17488064,0.7721287,volatility(deceleration: lateral direction)
0.54872996,1.255556,volatility(deceleration: lateral direction)
0.20665133,0.82918769,volatility(deceleration: lateral direction)
0.47818866,1.177287,volatility(deceleration: lateral direction)
0.16675383,0.75624859,volatility(deceleration: lateral direction)
0.15890358,0.74030977,volatility(deceleration: lateral direction)
0.47330186,1.171865,volatility(deceleration: lateral direction)
0.66902524,1.396198,volatility(deceleration: lateral direction)
0.073238529,0.49912649,volatility(deceleration: lateral direction)
0.19415869,0.80760843,volatility(deceleration: lateral direction)
0.17356883,0.76960552,volatility(deceleration: lateral direction)
0.29902223,0.96568781,volatility(deceleration: lateral direction)
0.40766257,1.098051,volatility(deceleration: lateral direction)
0.20862718,0.83251101,volatility(deceleration: lateral direction)
0.19606413,0.81096601,volatility(deceleration: lateral direction)
0.32001036,0.99287158,volatility(deceleration: lateral direction)
0.44314745,1.138242,volatility(deceleration: lateral direction)
0.54492235,1.251304,volatility(deceleration: lateral direction)
0.2804265,0.94067508,volatility(deceleration: lateral direction)
0.081791647,0.53225738,volatility(deceleration: lateral direction)
0.19146337,0.80281597,volatility(deceleration: lateral direction)
0.1116777,0.62759757,volatility(deceleration: lateral direction)
0.1829779,0.78738272,volatility(deceleration: lateral direction)
0.38031897,1.06635,volatility(deceleration: lateral direction)
0.20210229,0.82144588,volatility(deceleration: lateral direction)
0.18470579,0.79056948,volatility(deceleration: lateral direction)
0.12647045,0.66666669,volatility(deceleration: lateral direction)
0.074536741,0.50437659,volatility(deceleration: lateral direction)
0.49039215,1.190809,volatility(deceleration: lateral direction)
0.2718184,0.92875677,volatility(deceleration: lateral direction)
0.13302265,0.68272769,volatility(deceleration: lateral direction)
0.09850347,0.58878791,volatility(deceleration: lateral direction)
0.63669693,1.356703,volatility(deceleration: lateral direction)
0.24197179,0.88545412,volatility(deceleration: lateral direction)
0.17669699,0.77559781,volatility(deceleration: lateral direction)
0.18872151,0.79788768,volatility(deceleration: lateral direction)
0.23109652,0.86878687,volatility(deceleration: lateral direction)
0.29999393,0.96696949,volatility(deceleration: lateral direction)
0.69185323,1.425259,volatility(deceleration: lateral direction)
0.66802102,1.394944,volatility(deceleration: lateral direction)
0.20508368,0.82653421,volatility(deceleration: lateral direction)
0.049735513,0.38510329,volatility(deceleration: lateral direction)
0.088851288,0.55730289,volatility(deceleration: lateral direction)
0.53658366,1.242012,volatility(deceleration: lateral direction)
0.21784762,0.84772158,volatility(deceleration: lateral direction)
0.11348192,0.63259512,volatility(deceleration: lateral direction)
0.4396823,1.134353,volatility(deceleration: lateral direction)
0.12316667,0.65829712,volatility(deceleration: lateral direction)
0.26156607,0.91424859,volatility(deceleration: lateral direction)
0.24795844,0.89441139,volatility(deceleration: lateral direction)
0.75546825,1.513588,volatility(deceleration: lateral direction)
0.91339076,1.85334,volatility(deceleration: lateral direction)
0.42880186,1.122097,volatility(deceleration: lateral direction)
0.32524517,0.99950022,volatility(deceleration: lateral direction)
0.81442964,1.6107351,volatility(deceleration: lateral direction)
0.62558252,1.343491,volatility(deceleration: lateral direction)
0.27375668,0.93146062,volatility(deceleration: lateral direction)
0.10971753,0.62208742,volatility(deceleration: lateral direction)
0.08644592,0.54897863,volatility(deceleration: lateral direction)
0.10830425,0.61806083,volatility(deceleration: lateral direction)
0.45723429,1.1539921,volatility(deceleration: lateral direction)
0.46966207,1.167823,volatility(deceleration: lateral direction)
0.1774642,0.77705473,volatility(deceleration: lateral direction)
0.12859638,0.67195398,volatility(deceleration: lateral direction)
0.51052409,1.213096,volatility(deceleration: lateral direction)
0.20738302,0.83042109,volatility(deceleration: lateral direction)
0.13117117,0.67825872,volatility(deceleration: lateral direction)
0.095935322,0.58069032,volatility(deceleration: lateral direction)
0.12782778,0.6700511,volatility(deceleration: lateral direction)
0.56534553,1.274192,volatility(deceleration: lateral direction)
0.32081905,0.99389929,volatility(deceleration: lateral direction)
0.648287,1.370667,volatility(deceleration: lateral direction)
0.37891728,1.064703,volatility(deceleration: lateral direction)
0.96165204,2.0930369,volatility(deceleration: lateral direction)
0.92389864,1.892297,volatility(deceleration: lateral direction)
0.21223831,0.83852547,volatility(deceleration: lateral direction)
0.11897951,0.64740771,volatility(deceleration: lateral direction)
0.18738952,0.79547369,volatility(deceleration: lateral direction)
0.13880835,0.69636208,volatility(deceleration: lateral direction)
0.45220938,1.148384,volatility(deceleration: lateral direction)
0.7113542,1.4510421,volatility(deceleration: lateral direction)
0.17023577,0.76312608,volatility(deceleration: lateral direction)
0.29616123,0.96190029,volatility(deceleration: lateral direction)
0.33058721,1.0062079,volatility(deceleration: lateral direction)
0.69959086,1.435374,volatility(deceleration: lateral direction)
0.26460049,0.91857982,volatility(deceleration: lateral direction)
0.23349009,0.87250108,volatility(deceleration: lateral direction)
0.25867352,0.91008949,volatility(deceleration: lateral direction)
0.7539162,1.511268,volatility(deceleration: lateral direction)
0.15823844,0.73893028,volatility(deceleration: lateral direction)
0.20106456,0.81966168,volatility(deceleration: lateral direction)
0.94914305,2.0112901,volatility(deceleration: lateral direction)
0.98915482,2.4503369,volatility(deceleration: lateral direction)
0.97795159,2.250844,volatility(deceleration: lateral direction)
0.21178815,0.83777982,volatility(deceleration: lateral direction)
0.15423077,0.73051709,volatility(deceleration: lateral direction)
0.24596052,0.89143848,volatility(deceleration: lateral direction)
0.99153459,2.5195551,volatility(deceleration: lateral direction)
0.14082985,0.70101333,volatility(deceleration: lateral direction)
0.27751651,0.93667167,volatility(deceleration: lateral direction)
0.43682915,1.131146,volatility(deceleration: lateral direction)
0.90266591,1.817766,volatility(deceleration: lateral direction)
0.22880958,0.86521292,volatility(deceleration: lateral direction)
0.30705401,0.97621161,volatility(deceleration: lateral direction)
0.45588487,1.152487,volatility(deceleration: lateral direction)
0.44936261,1.145202,volatility(deceleration: lateral direction)
0.71766758,1.459607,volatility(deceleration: lateral direction)
0.99864554,3.0286579,volatility(deceleration: lateral direction)
0.4556841,1.152263,volatility(deceleration: lateral direction)
0.87954605,1.751611,volatility(deceleration: lateral direction)
0.49179834,1.192366,volatility(deceleration: lateral direction)
0.37072641,1.05503,volatility(deceleration: lateral direction)
0.38288662,1.069361,volatility(deceleration: lateral direction)
0.72532505,1.470153,volatility(deceleration: lateral direction)
0.12036864,0.65105653,volatility(deceleration: lateral direction)
0.96859193,2.1502709,volatility(deceleration: lateral direction)
0.7538377,1.511151,volatility(deceleration: lateral direction)
0.72992647,1.476578,volatility(deceleration: lateral direction)
0.99607337,2.7333989,volatility(deceleration: lateral direction)
0.46484149,1.162464,volatility(deceleration: lateral direction)
0.9423399,1.974557,volatility(deceleration: lateral direction)
0.35295704,1.0337321,volatility(deceleration: lateral direction)
0.54836661,1.25515,volatility(deceleration: lateral direction)
0.10721229,0.61491799,volatility(deceleration: lateral direction)
0.16103782,0.74470478,volatility(deceleration: lateral direction)
0.22875549,0.8651281,volatility(deceleration: lateral direction)
0.12727022,0.66866457,volatility(deceleration: lateral direction)
0.25829762,0.90954679,volatility(deceleration: lateral direction)
0.11130805,0.62656498,volatility(deceleration: lateral direction)
0.11256754,0.6300711,volatility(deceleration: lateral direction)
0.16554505,0.75383419,volatility(deceleration: lateral direction)
0.13085191,0.67748272,volatility(deceleration: lateral direction)
0.28841418,0.95153612,volatility(deceleration: lateral direction)
0.076849982,0.51352668,volatility(deceleration: lateral direction)
0.058192849,0.4310348,volatility(deceleration: lateral direction)
0.027249655,0.2121326,volatility(deceleration: lateral direction)
0.32879114,1.0039589,volatility(deceleration: lateral direction)
0.17130858,0.76522249,volatility(deceleration: lateral direction)
0.52128077,1.225015,volatility(deceleration: lateral direction)
0.7350741,1.483848,volatility(deceleration: lateral direction)
0.19155137,0.80297327,volatility(deceleration: lateral direction)
